rank_test_score,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__subsample,param_xgb__colsample_bytree,param_xgb__lambda,param_xgb__alpha,train_rmse,test_rmse
626,500,5,0.05,1.0,0.7,1.0,0.0,0.7191444980905558,0.8031762712569902
627,500,3,0.3,1.0,0.7,0.5,0.0,0.7057837475018278,0.803409834491994
628,500,5,0.05,1.0,1.0,0.5,0.0,0.7157191711783482,0.8034809136223416
629,500,5,0.05,1.0,1.0,1.0,0.0,0.7172323595039589,0.8037426237334445
630,500,3,0.3,1.0,0.7,1.0,0.0,0.7061845188226226,0.8038169695805945
631,500,5,0.05,1.0,1.0,1.0,0.5,0.7175593648067123,0.8040304905275781
632,500,3,0.3,0.7,1.0,1.0,0.5,0.7015370617644426,0.8044361933599795
633,500,3,0.3,1.0,1.0,0.5,0.0,0.6982691163840468,0.8050212616422517
634,500,3,0.3,0.7,1.0,1.0,0.0,0.7008592818495087,0.8060117177211058
635,500,3,0.3,0.7,1.0,0.5,0.5,0.7014556236983189,0.8079137568885159
636,500,3,0.3,0.7,0.7,1.0,0.5,0.7073419545830214,0.8081808552955431
637,500,3,0.3,0.7,1.0,0.5,0.0,0.7007667931574862,0.8094214900206013
638,500,3,0.3,0.7,0.7,1.0,0.0,0.7075857904229111,0.8096003392849993
639,500,3,0.3,0.7,0.7,0.5,0.5,0.706801195622954,0.8100768401578358
640,500,3,0.3,0.7,0.7,0.5,0.0,0.7075008613198184,0.8108296969970543
641,200,5,0.1,0.7,1.0,1.0,0.5,0.7367553153668391,0.8136380205297474
642,200,5,0.1,0.7,1.0,0.5,0.5,0.7360771170319332,0.8141280387081409
643,200,5,0.1,0.7,0.7,1.0,0.5,0.7404213839821637,0.8154325894529798
644,200,5,0.1,0.7,1.0,1.0,0.0,0.7378004331611254,0.8154790738342484
645,200,5,0.1,0.7,0.7,0.5,0.5,0.7397412836965905,0.8156145430439098
646,200,5,0.1,0.7,1.0,0.5,0.0,0.7368556632286539,0.8159457413015173
647,200,5,0.1,0.7,0.7,1.0,0.0,0.7401347167095549,0.8164012820116407
648,500,3,0.2,1.0,1.0,0.5,0.5,0.7444597991068124,0.8169751890229876
649,500,3,0.2,1.0,1.0,1.0,0.0,0.7444774122487836,0.8174552830297972
650,500,3,0.2,1.0,1.0,1.0,0.5,0.7454303033210892,0.8177875231525151
651,200,5,0.1,1.0,1.0,1.0,0.0,0.7456790596497875,0.8181938183833811
652,500,3,0.2,0.7,1.0,0.5,0.5,0.7411396945714736,0.818256517905386
653,200,5,0.1,1.0,1.0,0.5,0.5,0.7438652669848146,0.8184732345268075
654,500,3,0.2,1.0,1.0,0.5,0.0,0.7442598254656314,0.8186526156163423
655,200,5,0.1,0.7,0.7,0.5,0.0,0.7408795997709221,0.8187069626938109
656,500,3,0.2,0.7,1.0,1.0,0.5,0.7421609917444679,0.818710652701974
657,500,3,0.2,0.7,0.7,0.5,0.5,0.7455358547011346,0.8188735160156189
658,200,5,0.1,1.0,1.0,1.0,0.5,0.7467111863152172,0.8189234463029146
659,500,3,0.2,0.7,1.0,1.0,0.0,0.7405457536046214,0.8189484430132077
660,200,6,0.05,0.7,1.0,0.5,0.5,0.7431922122703828,0.8192200972515835
661,500,3,0.2,1.0,0.7,1.0,0.5,0.7493766152076792,0.819346828264249
662,500,3,0.2,1.0,0.7,0.5,0.5,0.7484116077026144,0.8194397574563492
663,500,3,0.2,0.7,1.0,0.5,0.0,0.7407783202633651,0.819509958404077
664,200,6,0.05,0.7,1.0,1.0,0.5,0.7445597327920049,0.8196690792509361
665,200,5,0.1,1.0,0.7,0.5,0.0,0.7472666109720757,0.8200364351565885
666,200,6,0.05,0.7,1.0,0.5,0.0,0.7425605349542433,0.820102469360356
667,200,6,0.05,0.7,1.0,1.0,0.0,0.7445375749676562,0.8201619610118838
668,200,6,0.05,0.7,0.7,1.0,0.5,0.7475296302146053,0.8202738866060001
669,200,6,0.05,0.7,0.7,0.5,0.5,0.7463614015872699,0.8204020757300452
670,200,5,0.1,1.0,1.0,0.5,0.0,0.7463734002555525,0.8205412807694681
671,200,5,0.1,1.0,0.7,0.5,0.5,0.7477283565368292,0.8207453002948407
672,200,6,0.05,0.7,0.7,0.5,0.0,0.7462442233104482,0.8208331678653815
673,200,6,0.05,0.7,0.7,1.0,0.0,0.7477097145383018,0.8208395509529195
674,500,3,0.2,1.0,0.7,1.0,0.0,0.7494181833633725,0.8208758497902033
675,200,5,0.1,1.0,0.7,1.0,0.0,0.749620090306933,0.821039504496786
676,500,3,0.2,1.0,0.7,0.5,0.0,0.7485369752625777,0.821104663764124
677,200,5,0.1,1.0,0.7,1.0,0.5,0.7490635510845338,0.8211390871785883
678,500,3,0.2,0.7,0.7,1.0,0.5,0.7475304251325079,0.821571173534689
679,500,3,0.2,0.7,0.7,1.0,0.0,0.7467489561841048,0.82177143019789
680,500,3,0.2,0.7,0.7,0.5,0.0,0.7454567331167898,0.8218276745533704
681,200,6,0.05,1.0,0.7,1.0,0.0,0.7552358987240622,0.8248114863094967
682,200,6,0.05,1.0,1.0,1.0,0.0,0.7527393300721493,0.8250206204598591
683,200,6,0.05,1.0,0.7,0.5,0.5,0.7541857768197536,0.8252087074095316
684,200,6,0.05,1.0,1.0,0.5,0.5,0.7523141110437466,0.8254322254032272
685,200,6,0.05,1.0,0.7,1.0,0.5,0.7561240108643481,0.8255800033788957
686,200,6,0.05,1.0,0.7,0.5,0.0,0.7550073326315704,0.8258937716075513
687,200,6,0.05,1.0,1.0,0.5,0.0,0.7522238734914576,0.826074964268029
688,200,6,0.05,1.0,1.0,1.0,0.5,0.7551453620782662,0.827013172054984
689,500,7,0.01,0.7,1.0,0.5,0.5,0.7571242416109065,0.829703638299046
690,500,7,0.01,0.7,1.0,0.5,0.0,0.7560031970356743,0.8299222799483659
691,500,7,0.01,0.7,1.0,1.0,0.0,0.7579811684336325,0.8299967583035328
692,500,7,0.01,0.7,1.0,1.0,0.5,0.7594866628918778,0.8307734534562201
693,500,7,0.01,0.7,0.7,0.5,0.0,0.7606657572025923,0.8314300080846456
694,500,7,0.01,1.0,0.7,0.5,0.0,0.7595436144091655,0.8316889847459059
695,500,7,0.01,1.0,0.7,0.5,0.5,0.760442251474344,0.8317653262612807
696,500,7,0.01,1.0,0.7,1.0,0.0,0.7607748793038641,0.8318766315948074
697,500,7,0.01,0.7,0.7,0.5,0.5,0.7624684698898969,0.8319871156498502
698,500,7,0.01,1.0,0.7,1.0,0.5,0.7618543854955633,0.8320387247447624
699,500,7,0.01,0.7,0.7,1.0,0.0,0.763182460784355,0.8323415451564664
700,500,7,0.01,1.0,1.0,0.5,0.5,0.7586927529596639,0.8326044684212713
701,500,7,0.01,1.0,1.0,0.5,0.0,0.7575460896986707,0.8326239174407705
702,500,7,0.01,0.7,0.7,1.0,0.5,0.7646226822052322,0.8327227905701315
703,500,7,0.01,1.0,1.0,1.0,0.5,0.7607975421705282,0.8330307989648307
704,500,7,0.01,1.0,1.0,1.0,0.0,0.7599804357583241,0.8331973996726271
705,200,10,0.01,1.0,0.7,0.5,0.0,0.7223671993288175,0.8352922613149868
706,200,10,0.01,1.0,0.7,1.0,0.0,0.727746376373387,0.837012100960238
707,200,10,0.01,1.0,0.7,0.5,0.5,0.7283171417494037,0.8373148329090887
708,200,10,0.01,0.7,1.0,0.5,0.0,0.7281433914281918,0.8376912989054734
709,200,10,0.01,1.0,0.7,1.0,0.5,0.7323575870440722,0.8386498569813571
710,200,10,0.01,0.7,0.7,0.5,0.0,0.733684534710603,0.8390131832560965
711,200,10,0.01,0.7,1.0,1.0,0.0,0.7330733892004268,0.8392321859636156
712,200,10,0.01,0.7,1.0,0.5,0.5,0.7333308194248563,0.8394686187058872
713,200,10,0.01,1.0,1.0,0.5,0.0,0.7228558483315379,0.8404047881021002
714,200,10,0.01,0.7,0.7,1.0,0.0,0.7387991966218835,0.8408203902952467
715,200,10,0.01,1.0,1.0,1.0,0.0,0.7273563279681791,0.8412069029111129
716,200,10,0.01,0.7,1.0,1.0,0.5,0.7379694364547806,0.8413296590789214
717,200,10,0.01,0.7,0.7,0.5,0.5,0.7396338922665986,0.8413755609647918
718,200,10,0.01,1.0,1.0,0.5,0.5,0.728055154736301,0.8414698502798077
719,200,10,0.01,1.0,1.0,1.0,0.5,0.7319786344402155,0.8427627020801046
720,200,10,0.01,0.7,0.7,1.0,0.5,0.7438679641613904,0.8428997192290085
721,200,3,0.3,1.0,1.0,1.0,0.0,0.8026013593925129,0.8522840317929303
722,200,3,0.3,1.0,1.0,0.5,0.5,0.8014385271058836,0.8523708135763737
723,200,3,0.3,0.7,1.0,1.0,0.0,0.8010679849777659,0.8530647002867775
724,200,3,0.3,1.0,1.0,1.0,0.5,0.8035221741641032,0.8533451032887922
725,500,3,0.1,0.7,1.0,1.0,0.0,0.8102431226619152,0.8542194908369863
726,500,3,0.1,0.7,1.0,1.0,0.5,0.811275300594218,0.8542846823158106
727,200,3,0.3,1.0,0.7,0.5,0.0,0.806444620468439,0.8545594562955475
728,200,3,0.3,0.7,1.0,1.0,0.5,0.8026944745425115,0.8548659656944821
729,500,3,0.1,0.7,1.0,0.5,0.5,0.8101728424849638,0.8551489984777365
730,200,3,0.3,1.0,0.7,1.0,0.5,0.8066799898570287,0.855177336936244
731,200,3,0.3,1.0,0.7,0.5,0.5,0.8073337200531269,0.85519749292445
732,500,3,0.1,0.7,1.0,0.5,0.0,0.8101148599040764,0.8553446591759157
733,200,3,0.3,0.7,1.0,0.5,0.5,0.8032646499605244,0.8553821167249847
734,200,3,0.3,1.0,0.7,1.0,0.0,0.8084177902102915,0.8561611071136287
735,200,3,0.3,0.7,1.0,0.5,0.0,0.8017379195522734,0.8562492821009589
736,200,3,0.3,1.0,1.0,0.5,0.0,0.8029518577009606,0.8565894741576118
737,500,3,0.1,0.7,0.7,0.5,0.0,0.813972050448111,0.8573702775110621
738,500,3,0.1,0.7,0.7,1.0,0.5,0.8151059606986497,0.8575347333651376
739,500,3,0.1,0.7,0.7,1.0,0.0,0.8145119695386707,0.8575363977110362
740,200,3,0.3,0.7,0.7,1.0,0.5,0.8079710930830813,0.8578365821758436
741,500,3,0.1,0.7,0.7,0.5,0.5,0.8153739654249204,0.8582823165490482
742,200,3,0.3,0.7,0.7,0.5,0.5,0.8069676894410504,0.8584582139230433
743,500,3,0.1,1.0,1.0,1.0,0.5,0.8172376541677033,0.8586406103118017
744,200,3,0.3,0.7,0.7,0.5,0.0,0.8064902827433498,0.8587846761777607
745,500,3,0.1,1.0,1.0,0.5,0.0,0.816787964670173,0.8590669495898624
746,500,3,0.1,1.0,1.0,1.0,0.0,0.8175450586912284,0.8596212739356337
747,500,3,0.1,1.0,1.0,0.5,0.5,0.8171607358599554,0.8597286242265108
748,200,3,0.3,0.7,0.7,1.0,0.0,0.809235049384316,0.8609772350584349
749,500,3,0.1,1.0,0.7,1.0,0.5,0.8207602486989528,0.861183093746689
750,500,3,0.1,1.0,0.7,0.5,0.0,0.8207539205633807,0.8613459152570386
751,200,5,0.05,0.7,1.0,1.0,0.0,0.8172674611709886,0.8614527771215912
752,200,5,0.05,0.7,1.0,0.5,0.0,0.8166194838063114,0.861501222103048
753,500,3,0.1,1.0,0.7,0.5,0.5,0.8215333809678773,0.8618039037539269
754,500,3,0.1,1.0,0.7,1.0,0.0,0.8209652317625683,0.8619032021831856
755,200,5,0.05,0.7,1.0,0.5,0.5,0.8174353451583661,0.8620286792936348
756,200,5,0.05,0.7,1.0,1.0,0.5,0.8191411673876737,0.8621297774080091
757,200,9,0.01,1.0,0.7,0.5,0.0,0.7829623731802302,0.8627927517318914
758,200,5,0.05,0.7,0.7,0.5,0.0,0.8196664175342186,0.8632240178508542
759,200,5,0.05,0.7,0.7,1.0,0.5,0.821276316631771,0.8635474606302297
760,200,9,0.01,0.7,1.0,0.5,0.0,0.7846968143817092,0.8637349931688733
761,200,5,0.05,0.7,0.7,0.5,0.5,0.8204842359228756,0.8640813060149996
762,200,5,0.05,0.7,0.7,1.0,0.0,0.8209132825298308,0.8641235803966442
763,200,9,0.01,1.0,0.7,1.0,0.0,0.7865060087332794,0.8643529482412589
764,200,9,0.01,1.0,0.7,0.5,0.5,0.786736236917406,0.8646334509569313
765,200,9,0.01,0.7,1.0,0.5,0.5,0.7880498550891452,0.8648970426055063
766,200,9,0.01,0.7,1.0,1.0,0.0,0.7882066804328572,0.8651040356701653
767,200,9,0.01,1.0,1.0,0.5,0.0,0.7821523943340204,0.8653349529500458
768,200,9,0.01,0.7,0.7,0.5,0.0,0.7901020584750423,0.865592790183016
769,200,9,0.01,1.0,0.7,1.0,0.5,0.789505068398447,0.8657843994702832
770,200,5,0.05,1.0,0.7,0.5,0.0,0.8252626821064566,0.8662029862334398
771,200,5,0.05,1.0,1.0,1.0,0.0,0.8250160596096897,0.8662863261294103
772,200,9,0.01,0.7,1.0,1.0,0.5,0.7911372183304589,0.8663388097525812
773,200,5,0.05,1.0,1.0,0.5,0.5,0.8245623624443883,0.8664070861184168
774,200,9,0.01,1.0,1.0,0.5,0.5,0.7851286845679422,0.8664456237445701
775,200,5,0.05,1.0,1.0,0.5,0.0,0.8245862359667007,0.866497952117863
776,200,9,0.01,1.0,1.0,1.0,0.0,0.7854530137789731,0.8667138652056235
777,200,9,0.01,0.7,0.7,1.0,0.0,0.7933531671019041,0.8668533473935026
778,200,9,0.01,0.7,0.7,0.5,0.5,0.7936922712202424,0.8669483809031497
779,200,5,0.05,1.0,0.7,1.0,0.0,0.8266723281078956,0.8670746601173001
780,200,9,0.01,1.0,1.0,1.0,0.5,0.7878388373150903,0.8672023337590012
781,200,5,0.05,1.0,0.7,1.0,0.5,0.8275082178563372,0.8672331988520181
782,200,5,0.05,1.0,1.0,1.0,0.5,0.8257230670632894,0.8673456095248427
783,200,5,0.05,1.0,0.7,0.5,0.5,0.8270509596463984,0.8674236204591724
784,200,9,0.01,0.7,0.7,1.0,0.5,0.7965405091213432,0.8680667910858869
785,500,6,0.01,0.7,1.0,0.5,0.0,0.8247721299224644,0.8695410912814844
786,500,6,0.01,0.7,1.0,0.5,0.5,0.8255146924226267,0.8699764486002914
787,500,6,0.01,0.7,1.0,1.0,0.0,0.8261269386689949,0.8702477672934081
788,500,6,0.01,0.7,1.0,1.0,0.5,0.82677215787671,0.8702866507134858
789,500,6,0.01,0.7,0.7,0.5,0.0,0.8289812183685525,0.8718393801746357
790,500,6,0.01,0.7,0.7,0.5,0.5,0.8298026984640583,0.872120675240203
791,500,6,0.01,0.7,0.7,1.0,0.0,0.8302078686397216,0.872353413056028
792,500,6,0.01,0.7,0.7,1.0,0.5,0.8308472062766913,0.8724080661937883
793,500,6,0.01,1.0,0.7,0.5,0.0,0.8302243401201466,0.8727656394005263
794,200,3,0.2,0.7,1.0,0.5,0.0,0.8354083077591142,0.8727845701413274
795,500,6,0.01,1.0,1.0,0.5,0.0,0.828375622832102,0.8729073335171584
796,200,3,0.2,1.0,1.0,1.0,0.0,0.8374526585978712,0.8730009086507506
797,200,3,0.2,0.7,1.0,0.5,0.5,0.8355510341701494,0.8731267072842951
798,500,6,0.01,1.0,0.7,0.5,0.5,0.8311648515151359,0.8731441271873271
799,200,3,0.2,0.7,1.0,1.0,0.0,0.8363610895269409,0.8732429556408803
800,500,6,0.01,1.0,1.0,1.0,0.0,0.829201781428437,0.8732467701950992
801,500,6,0.01,1.0,1.0,0.5,0.5,0.8295425039212991,0.8735610090031697
802,500,6,0.01,1.0,1.0,1.0,0.5,0.830166587524277,0.8736136191664428
803,500,6,0.01,1.0,0.7,1.0,0.5,0.8318776113446835,0.8736560243545459
804,500,6,0.01,1.0,0.7,1.0,0.0,0.8316514620347436,0.8737992944055264
805,200,3,0.2,0.7,1.0,1.0,0.5,0.8380320290464057,0.874493585751195
806,200,3,0.2,1.0,1.0,1.0,0.5,0.8388537055251953,0.8746600389606425
807,200,3,0.2,1.0,1.0,0.5,0.5,0.8393221893557022,0.8746801557291218
808,200,3,0.2,1.0,1.0,0.5,0.0,0.8388513740762776,0.875077277709563
809,200,3,0.2,0.7,0.7,1.0,0.0,0.8384589026846788,0.8751767605081744
810,200,3,0.2,0.7,0.7,0.5,0.5,0.8398905292922565,0.8757024751320137
811,200,3,0.2,0.7,0.7,1.0,0.5,0.8411218537605569,0.8758255125746214
812,200,3,0.2,1.0,0.7,0.5,0.5,0.8412914315002821,0.876302415436284
813,200,3,0.2,1.0,0.7,1.0,0.5,0.8413129207048571,0.8767516255218094
814,200,3,0.2,0.7,0.7,0.5,0.0,0.8401082136792308,0.8771062301862104
815,200,3,0.2,1.0,0.7,0.5,0.0,0.8410455149926297,0.8771606559869095
816,200,3,0.2,1.0,0.7,1.0,0.0,0.841787820263881,0.8782357954542593
817,500,3,0.05,0.7,1.0,1.0,0.0,0.8754596387421957,0.8998771500318374
818,500,3,0.05,0.7,1.0,0.5,0.5,0.8756353165409941,0.9002213769892708
819,500,3,0.05,0.7,1.0,0.5,0.0,0.8755990452473578,0.9003391233628011
820,500,3,0.05,0.7,1.0,1.0,0.5,0.8762914912374702,0.9003720173346292
821,500,3,0.05,0.7,0.7,1.0,0.5,0.8793714626986886,0.9034311149419463
822,500,3,0.05,0.7,0.7,0.5,0.5,0.879643803958529,0.9037940002412843
823,500,3,0.05,0.7,0.7,0.5,0.0,0.8796471187824414,0.90401065997036
824,500,3,0.05,0.7,0.7,1.0,0.0,0.8802301349967849,0.9044115776368891
825,500,3,0.05,1.0,1.0,1.0,0.0,0.8820964702329115,0.9054830136284682
826,500,3,0.05,1.0,1.0,0.5,0.5,0.8825517567418408,0.9057175321619578
827,500,3,0.05,1.0,1.0,1.0,0.5,0.8824891929200278,0.9059978524452192
828,500,3,0.05,1.0,1.0,0.5,0.0,0.8827273541853702,0.9065460691253034
829,500,3,0.05,1.0,0.7,1.0,0.5,0.8853136932409319,0.9079102315860653
830,500,3,0.05,1.0,0.7,0.5,0.5,0.8855930513477742,0.9080167041626838
831,500,3,0.05,1.0,0.7,0.5,0.0,0.8856412648704303,0.9080504186598873
832,500,3,0.05,1.0,0.7,1.0,0.0,0.8868877230086477,0.9092854187756532
833,500,5,0.01,0.7,1.0,0.5,0.0,0.8893623787858529,0.9143606150246938
834,500,5,0.01,0.7,1.0,1.0,0.0,0.8899693128790108,0.9146551247822629
835,500,5,0.01,0.7,1.0,1.0,0.5,0.8903083819829397,0.9146934121100619
836,500,5,0.01,0.7,1.0,0.5,0.5,0.8901936388726485,0.9147624478127582
837,500,5,0.01,1.0,1.0,0.5,0.0,0.8924463200944879,0.9168663022910102
838,500,5,0.01,1.0,1.0,1.0,0.5,0.8930145075593446,0.9171409933577465
839,500,5,0.01,0.7,0.7,0.5,0.0,0.8931678134247366,0.9171903234583858
840,200,3,0.1,0.7,1.0,1.0,0.0,0.8962046757617468,0.9172313927411164
841,200,3,0.1,0.7,1.0,1.0,0.5,0.8967405402641523,0.9174289711663856
842,500,5,0.01,1.0,1.0,0.5,0.5,0.8929482139466803,0.9175017187663024
843,500,5,0.01,1.0,0.7,1.0,0.0,0.8940712860468114,0.917570301815437
844,500,5,0.01,1.0,1.0,1.0,0.0,0.8931072737814196,0.9176194769394904
845,500,5,0.01,0.7,0.7,0.5,0.5,0.8939970089287931,0.9176450311663534
846,200,3,0.1,0.7,1.0,0.5,0.5,0.896353588393459,0.9177621256597278
847,200,3,0.1,0.7,1.0,0.5,0.0,0.896368040909615,0.9177728679573813
848,500,5,0.01,1.0,0.7,0.5,0.5,0.8943427426963663,0.9178246218062414
849,500,5,0.01,0.7,0.7,1.0,0.0,0.8941886517391113,0.9179162412487127
850,500,5,0.01,0.7,0.7,1.0,0.5,0.8944253819119022,0.9179568735638326
851,500,5,0.01,1.0,0.7,0.5,0.0,0.8943929759073239,0.9180885738941948
852,500,5,0.01,1.0,0.7,1.0,0.5,0.8952256754610737,0.9185627480779168
853,200,3,0.1,0.7,0.7,0.5,0.0,0.8992050843918948,0.919788869523051
854,200,3,0.1,0.7,0.7,0.5,0.5,0.8994533630379647,0.9199292569945725
855,200,3,0.1,0.7,0.7,1.0,0.0,0.8998170196215785,0.9201033716243254
856,200,3,0.1,1.0,1.0,0.5,0.0,0.9003902765934051,0.9207609659924093
857,200,3,0.1,0.7,0.7,1.0,0.5,0.9006698665304468,0.9207997484160418
858,200,3,0.1,1.0,1.0,1.0,0.5,0.9010143857793311,0.9211705277774703
859,200,3,0.1,1.0,1.0,1.0,0.0,0.9016416656576233,0.9220300146871379
860,200,3,0.1,1.0,1.0,0.5,0.5,0.9020675477245949,0.9224919887940636
861,200,3,0.1,1.0,0.7,1.0,0.0,0.9036927630137787,0.9231277071289977
862,200,3,0.1,1.0,0.7,0.5,0.5,0.9045532452981276,0.9234411718539939
863,200,3,0.1,1.0,0.7,1.0,0.5,0.9044970735280606,0.9236443319296866
864,200,3,0.1,1.0,0.7,0.5,0.0,0.9044832810822704,0.9237775926355682
865,200,7,0.01,0.7,1.0,0.5,0.0,0.8921939455706235,0.9264840934905314
866,200,7,0.01,0.7,1.0,1.0,0.0,0.8931774561008492,0.9268245945888042
867,200,7,0.01,0.7,1.0,0.5,0.5,0.8933045789300063,0.9269126068573692
868,200,7,0.01,0.7,1.0,1.0,0.5,0.8942979325109078,0.9274711165915015
869,200,7,0.01,1.0,1.0,0.5,0.0,0.8925472377639905,0.9278800318539457
870,200,7,0.01,1.0,0.7,0.5,0.0,0.89476331827006,0.9278867220657285
871,200,7,0.01,0.7,0.7,0.5,0.0,0.8957311911986107,0.9280884185833458
872,200,7,0.01,1.0,1.0,0.5,0.5,0.8934184549935585,0.9283306098524922
873,200,7,0.01,1.0,0.7,1.0,0.0,0.8957492086575082,0.9283490419065272
874,200,7,0.01,1.0,1.0,1.0,0.0,0.893590485307334,0.9284015778380215
875,200,7,0.01,1.0,0.7,0.5,0.5,0.8958959168952989,0.9285729856475846
876,200,7,0.01,0.7,0.7,1.0,0.0,0.8968466416296852,0.9286406551699393
877,200,7,0.01,0.7,0.7,0.5,0.5,0.8968972592575399,0.9286841206592067
878,200,7,0.01,1.0,1.0,1.0,0.5,0.8946278186494806,0.9289238313378323
879,200,7,0.01,1.0,0.7,1.0,0.5,0.8967200901064034,0.9290352993636353
880,200,7,0.01,0.7,0.7,1.0,0.5,0.8980391867795314,0.9293258426381157
881,200,6,0.01,0.7,1.0,0.5,0.0,0.9416575044067406,0.9621172014184652
882,200,6,0.01,0.7,1.0,0.5,0.5,0.9423375293507996,0.9625897342365223
883,200,6,0.01,0.7,1.0,1.0,0.0,0.9423711898372412,0.962646166203411
884,200,6,0.01,0.7,1.0,1.0,0.5,0.9430565029011148,0.9630628835046778
885,200,6,0.01,1.0,1.0,0.5,0.0,0.9427255710764676,0.9637343561636141
886,200,6,0.01,1.0,1.0,0.5,0.5,0.9431185431225952,0.9638628979614207
887,200,6,0.01,1.0,1.0,1.0,0.0,0.9432811608144523,0.9641010082102873
888,200,6,0.01,1.0,1.0,1.0,0.5,0.9436487230325017,0.9642652289650916
889,200,6,0.01,0.7,0.7,0.5,0.0,0.945018251631049,0.9642983201237352
890,200,6,0.01,0.7,0.7,1.0,0.0,0.9456003142800863,0.9646356450303808
891,200,6,0.01,0.7,0.7,0.5,0.5,0.9457656099764798,0.9648741424673304
892,200,6,0.01,1.0,0.7,0.5,0.0,0.9452533835776575,0.9648852178225553
893,200,6,0.01,1.0,0.7,1.0,0.0,0.9457610114615127,0.9651624719711782
894,200,6,0.01,0.7,0.7,1.0,0.5,0.9463621598324949,0.9652048376659836
895,200,6,0.01,1.0,0.7,0.5,0.5,0.9459853441602553,0.96533060759593
896,200,6,0.01,1.0,0.7,1.0,0.5,0.9461748090210045,0.9656357102852593
897,200,3,0.05,0.7,1.0,0.5,0.0,0.9553676543399805,0.9672406389869793
898,200,3,0.05,0.7,1.0,0.5,0.5,0.9558025097154408,0.9678760481445706
899,200,3,0.05,0.7,1.0,1.0,0.5,0.956734991475419,0.968489288190736
900,200,3,0.05,0.7,1.0,1.0,0.0,0.9565793582750971,0.9686897919137223
901,200,3,0.05,0.7,0.7,1.0,0.5,0.9581535009200911,0.9698731655823717
902,200,3,0.05,0.7,0.7,0.5,0.5,0.9588144257511679,0.970508775852649
903,200,3,0.05,0.7,0.7,0.5,0.0,0.9591062586794341,0.9707618858192242
904,200,3,0.05,0.7,0.7,1.0,0.0,0.9593735679700872,0.971083033778633
905,200,3,0.05,1.0,1.0,1.0,0.0,0.9614204347382835,0.9731368384317732
906,200,3,0.05,1.0,1.0,0.5,0.0,0.9618803179959704,0.9736958271141241
907,200,3,0.05,1.0,0.7,0.5,0.5,0.9629866653565217,0.9739318615661341
908,200,3,0.05,1.0,1.0,0.5,0.5,0.9622501475970667,0.9739526099463935
909,200,3,0.05,1.0,0.7,0.5,0.0,0.9628533791611065,0.9739707292263199
910,200,3,0.05,1.0,1.0,1.0,0.5,0.9627966403745072,0.9743765418045126
911,200,3,0.05,1.0,0.7,1.0,0.5,0.9632042541167817,0.9744220493494029
912,200,3,0.05,1.0,0.7,1.0,0.0,0.9635324546663508,0.9745543019826673
913,200,5,0.01,0.7,1.0,0.5,0.0,0.9904430412040532,1.001409942650212
914,200,5,0.01,0.7,1.0,1.0,0.5,0.9909744783224596,1.0016898573839046
915,200,5,0.01,0.7,1.0,1.0,0.0,0.9907913589853393,1.001692795341918
916,200,5,0.01,0.7,1.0,0.5,0.5,0.9908692546314715,1.0017390465590323
917,200,5,0.01,1.0,1.0,0.5,0.0,0.9917418442860083,1.0025100145309462
918,200,5,0.01,1.0,1.0,0.5,0.5,0.9919130120635956,1.0027084044885328
919,200,5,0.01,1.0,1.0,1.0,0.0,0.991930962941206,1.0027577806639056
920,200,5,0.01,1.0,1.0,1.0,0.5,0.992223961734415,1.0030109772428994
921,200,5,0.01,0.7,0.7,0.5,0.0,0.9940757547228891,1.004746077062819
922,200,5,0.01,1.0,0.7,0.5,0.5,0.9943790275491733,1.0047930912284
923,200,5,0.01,1.0,0.7,1.0,0.0,0.9944495601132989,1.004901448627745
924,200,5,0.01,0.7,0.7,0.5,0.5,0.994472831176626,1.0050661568524726
925,200,5,0.01,1.0,0.7,0.5,0.0,0.9945164708505662,1.0051151431188614
926,200,5,0.01,0.7,0.7,1.0,0.0,0.9945464815426793,1.0051546510509977
927,200,5,0.01,1.0,0.7,1.0,0.5,0.9947884835809603,1.0052414202400681
928,200,5,0.01,0.7,0.7,1.0,0.5,0.9947004179880441,1.0053189914760359
929,500,3,0.01,0.7,1.0,0.5,0.0,1.01067954111302,1.0177629725214181
930,500,3,0.01,0.7,1.0,1.0,0.0,1.0109826170796818,1.0181103719292295
931,500,3,0.01,0.7,1.0,1.0,0.5,1.011006476842532,1.0181392090046564
932,500,3,0.01,0.7,1.0,0.5,0.5,1.0110550472750914,1.0182223515487006
933,500,3,0.01,0.7,0.7,0.5,0.0,1.0125521945341422,1.0193045184163614
934,500,3,0.01,0.7,0.7,1.0,0.0,1.0126642812349673,1.019400038188235
935,500,3,0.01,0.7,0.7,0.5,0.5,1.0127034943001312,1.0194280481764768
936,500,3,0.01,0.7,0.7,1.0,0.5,1.0127529451256965,1.0194353090037984
937,500,3,0.01,1.0,1.0,1.0,0.0,1.0127291961271592,1.0197501424828779
938,500,3,0.01,1.0,1.0,0.5,0.0,1.0127401967569314,1.0198075513215001
939,500,3,0.01,1.0,1.0,1.0,0.5,1.0128989121141438,1.0198845572466835
940,500,3,0.01,1.0,1.0,0.5,0.5,1.0129140122491327,1.0199392682495996
941,500,3,0.01,1.0,0.7,0.5,0.5,1.0146183796911044,1.021575710801274
942,500,3,0.01,1.0,0.7,0.5,0.0,1.01484452302863,1.0216156722540422
