rank_test_score,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__subsample,param_xgb__colsample_bytree,param_xgb__lambda,param_xgb__alpha,train_rmse,test_rmse
631,500,9,0.01,0.9,1.0,1.0,0.0,0.09442031461406804,0.5882985118112668
632,500,3,0.05,0.7,1.0,1.0,0.5,0.3142854082500601,0.5883061154455815
633,300,3,0.1,0.9,0.9,0.5,0.5,0.28390237603544005,0.5883613337939263
634,300,10,0.01,0.7,1.0,0.5,0.0,0.17892055939183565,0.5884342081600019
635,300,5,0.2,0.7,1.0,1.0,0.5,0.05395625612350545,0.5884366187324842
636,300,10,0.1,0.9,0.9,0.5,0.0,0.012290583850826436,0.588439520112654
637,500,3,0.05,0.7,0.7,0.5,0.5,0.3181582287790497,0.5884653219656616
638,500,3,0.1,0.7,0.7,0.5,0.0,0.2056042974628669,0.5884980111557466
639,500,3,0.05,0.7,1.0,0.5,0.5,0.31087300981748134,0.5885263886656009
640,500,3,0.1,0.7,1.0,0.5,0.5,0.20962460064448926,0.5885272683381529
641,500,3,0.05,0.7,0.7,1.0,0.0,0.31742371170365075,0.5885358889617196
642,500,7,0.2,1.0,0.7,0.5,0.0,0.012326344576502259,0.5885432658237996
643,300,7,0.2,1.0,0.7,0.5,0.0,0.012326343983822314,0.5885432673134068
644,500,10,0.1,0.9,0.9,0.5,0.0,0.0123282400646401,0.5886104747189871
645,500,3,0.2,0.9,0.7,0.5,0.0,0.10792447097227933,0.5886114939809189
646,300,10,0.01,0.7,0.9,0.5,0.0,0.179887807278,0.5887292106322207
647,500,3,0.05,0.7,0.7,0.5,0.0,0.3120434788049474,0.5887740274325537
648,500,3,0.1,1.0,1.0,1.0,0.0,0.21050357952929,0.5887972066403838
649,500,9,0.01,0.9,0.9,0.5,0.5,0.12553131965682615,0.5888025325219993
650,500,7,0.01,1.0,0.7,1.0,0.5,0.2033358670547611,0.588870416473726
651,300,3,0.1,0.7,1.0,0.5,0.0,0.2799954170729093,0.5888921925042068
652,500,9,0.01,1.0,0.7,0.5,0.0,0.07239675040096472,0.5888992488529925
653,300,10,0.1,0.9,0.9,1.0,0.0,0.012295524402587084,0.5889737331046243
654,300,10,0.05,0.9,0.9,0.5,0.0,0.013388899710175617,0.5890326873427846
655,500,10,0.05,0.9,0.9,0.5,0.0,0.012329427706861223,0.5890357569837507
656,500,10,0.1,0.9,0.9,1.0,0.0,0.012308424101888742,0.5890358263773989
657,500,7,0.2,1.0,0.7,1.0,0.0,0.012326146616720955,0.5890602057250617
658,300,7,0.2,1.0,0.7,1.0,0.0,0.012330364643038308,0.5890602850920129
659,500,10,0.01,0.9,1.0,0.5,0.0,0.057128124127803444,0.5890814434391045
660,300,3,0.1,0.9,1.0,1.0,0.0,0.28285399503967795,0.5891026261256802
661,500,3,0.2,1.0,0.9,1.0,0.5,0.12385411082951504,0.5891039920524921
662,500,9,0.01,0.9,1.0,0.5,0.5,0.12453630737683374,0.5891212676975542
663,300,5,0.2,0.7,0.9,1.0,0.5,0.05453211547718826,0.5891342581966439
664,500,5,0.2,0.7,0.9,1.0,0.5,0.03772058571303275,0.5891575096040799
665,300,9,0.1,0.7,1.0,1.0,0.5,0.03516745461766271,0.589183696103317
666,500,3,0.05,0.7,0.9,0.5,0.5,0.31281646830864024,0.5891968327837654
667,500,9,0.05,1.0,0.7,0.5,0.5,0.042977927944422574,0.589232292250334
668,500,9,0.1,0.7,1.0,1.0,0.5,0.027766403811642817,0.5892602733400119
669,500,3,0.1,1.0,1.0,0.5,0.5,0.2109397326149339,0.5892749165064582
670,300,10,0.1,0.9,0.7,1.0,0.0,0.012295594453586531,0.5893058886532373
671,500,10,0.1,0.9,0.7,1.0,0.5,0.02750139130861789,0.5893080785555262
672,500,5,0.3,0.7,0.7,1.0,0.5,0.03156349416104365,0.5893087275948017
673,300,9,0.05,1.0,0.7,0.5,0.5,0.04401177121401451,0.589323288945974
674,500,10,0.1,0.9,0.7,1.0,0.0,0.012306945534959377,0.5893460464128962
675,500,10,0.01,0.9,0.7,1.0,0.5,0.12034700979453579,0.5893904078505262
676,500,3,0.1,1.0,0.7,1.0,0.5,0.22146338480333694,0.5894315962099644
677,500,9,0.1,1.0,0.7,1.0,0.0,0.012331591785747824,0.5894713699364084
678,300,9,0.1,1.0,0.7,1.0,0.0,0.01237960183824856,0.5894755928740546
679,500,3,0.1,1.0,0.7,1.0,0.0,0.21482876840553602,0.5895113226299799
680,300,10,0.1,0.9,0.7,1.0,0.5,0.03204021194345572,0.5895269103753916
681,300,9,0.01,0.7,1.0,0.5,0.0,0.2032107665948835,0.5895660583317212
682,300,5,0.3,0.7,0.7,1.0,0.5,0.043394101538397255,0.5896082929583746
683,500,3,0.05,0.9,0.9,0.5,0.0,0.30812284923316036,0.5896092491169462
684,300,3,0.1,0.7,0.7,1.0,0.5,0.298357401010925,0.5896186714268913
685,500,3,0.05,0.7,0.9,0.5,0.0,0.3073092092634459,0.5896233966815496
686,300,3,0.2,0.9,1.0,1.0,0.0,0.17674454839606468,0.5897929297853096
687,500,7,0.2,0.9,1.0,1.0,0.0,0.012366902219812204,0.5897946293727723
688,300,7,0.2,0.9,1.0,1.0,0.0,0.012415604175230776,0.589806795558293
689,500,7,0.2,0.9,0.9,1.0,0.5,0.026577059826384364,0.5898263266107427
690,500,10,0.01,0.9,0.9,0.5,0.5,0.1097112991247777,0.5898456903636462
691,500,5,0.2,1.0,0.9,1.0,0.5,0.051473786054615285,0.5898837496088609
691,300,5,0.2,1.0,0.9,1.0,0.5,0.051473786054615285,0.5898837496088609
693,300,7,0.1,1.0,0.9,0.5,0.5,0.04706902381980514,0.5898878020176731
693,500,7,0.1,1.0,0.9,0.5,0.5,0.04706902381980514,0.5898878020176731
695,500,3,0.05,0.9,1.0,0.5,0.5,0.31021759037343377,0.5898915666646706
696,500,3,0.2,0.9,1.0,0.5,0.5,0.12223767213785657,0.5899260354859434
697,300,7,0.2,0.9,0.9,1.0,0.5,0.03095787037779692,0.5899346045504137
698,500,7,0.2,0.9,1.0,1.0,0.5,0.026256193839460713,0.5899620102832533
699,300,7,0.2,0.9,0.9,0.5,0.0,0.012407405488905392,0.5899652908709168
700,300,3,0.1,1.0,0.9,1.0,0.5,0.294037239197453,0.5899660244493333
701,300,7,0.2,0.9,1.0,1.0,0.5,0.03050169905690759,0.5899846129769244
702,500,5,0.3,1.0,1.0,1.0,0.5,0.04788862232180044,0.590045343817096
702,300,5,0.3,1.0,1.0,1.0,0.5,0.04788862232180044,0.590045343817096
704,500,3,0.2,1.0,0.7,0.5,0.0,0.1083129393064138,0.5900561025297901
705,500,10,0.01,0.9,0.9,1.0,0.5,0.11710742774978579,0.5901269984901857
706,500,10,0.1,0.7,0.9,0.5,0.5,0.026368286531102406,0.5901559309508646
707,500,7,0.2,0.9,0.9,0.5,0.0,0.012419810790654698,0.5901831588751809
708,500,7,0.2,0.9,1.0,0.5,0.5,0.026160325819169612,0.5901984016625192
709,300,7,0.2,0.9,1.0,0.5,0.5,0.030419171163190633,0.5902139691737125
710,300,7,0.3,0.9,0.7,1.0,0.0,0.012319680774933138,0.5902481388829405
711,300,7,0.2,0.7,0.7,1.0,0.5,0.033042093681677404,0.5902808101144359
712,300,3,0.1,1.0,0.7,0.5,0.0,0.2915394738881757,0.590286418863597
713,500,7,0.2,0.7,0.7,1.0,0.5,0.02640182154800406,0.5902940692238171
714,300,10,0.1,0.7,0.9,0.5,0.5,0.032693814632992875,0.5903120596896213
715,500,7,0.3,0.9,0.7,1.0,0.0,0.01242788504083744,0.5904477926049301
716,500,9,0.01,1.0,0.7,1.0,0.0,0.0869928363028245,0.5904703204035772
717,500,7,0.05,1.0,1.0,0.5,0.0,0.024258360297050644,0.5905535849541086
718,300,3,0.1,1.0,0.7,0.5,0.5,0.29537447481640006,0.590606646624222
719,500,5,0.2,1.0,1.0,1.0,0.0,0.013363192376099063,0.5907497272547785
720,500,9,0.05,0.9,1.0,1.0,0.0,0.012741732984488741,0.5909426603418388
721,300,5,0.2,1.0,1.0,1.0,0.0,0.02613701732932104,0.5909435410875756
722,300,3,0.1,0.7,0.7,0.5,0.5,0.2938747909343407,0.5910128935355353
723,500,5,0.2,0.9,1.0,0.5,0.0,0.014084340213616669,0.591032478406629
724,300,9,0.05,0.9,1.0,1.0,0.0,0.018556772782530963,0.5910968611274799
725,500,10,0.01,0.9,1.0,1.0,0.0,0.07073116623277481,0.5911148432920363
726,300,3,0.2,1.0,0.7,1.0,0.5,0.19434181524940253,0.5911580307633079
727,500,7,0.2,0.7,1.0,1.0,0.0,0.012446685969488723,0.5911764322119315
728,300,7,0.05,1.0,1.0,0.5,0.0,0.05453280047623365,0.5912503011382796
729,300,9,0.2,0.9,0.7,1.0,0.0,0.012296628987801672,0.5912514307757494
730,500,7,0.01,1.0,0.9,0.5,0.0,0.16340264235230728,0.5912584720495866
731,300,9,0.01,0.7,0.7,0.5,0.0,0.20741770954467176,0.5912837701242589
732,500,5,0.3,1.0,0.7,1.0,0.0,0.01233222744746216,0.5913169130464654
733,500,7,0.1,1.0,0.9,1.0,0.0,0.012594019253738556,0.5913173481879032
734,500,9,0.2,0.9,0.7,1.0,0.0,0.012358021424787877,0.5913223568934456
735,300,7,0.2,0.7,1.0,1.0,0.0,0.012932191388279987,0.5913284772713174
736,500,3,0.05,0.9,1.0,0.5,0.0,0.3066172964844293,0.5913309427250857
737,300,7,0.1,1.0,0.9,1.0,0.0,0.018713660347036566,0.5913630015450357
738,500,3,0.1,1.0,1.0,1.0,0.5,0.2142607800609212,0.5913665530993341
739,300,3,0.1,0.9,0.7,0.5,0.0,0.2840050904425082,0.5913777351876298
740,300,5,0.2,0.7,0.9,0.5,0.0,0.03010480959781849,0.591401829303187
741,500,5,0.3,0.9,0.9,0.5,0.5,0.030380838921269582,0.5914145271081793
742,300,5,0.3,1.0,0.7,1.0,0.0,0.014708193692259699,0.591431392767563
743,300,5,0.3,0.9,0.9,0.5,0.5,0.03815156082501651,0.5914615583633215
744,500,10,0.05,0.9,1.0,0.5,0.0,0.012326246506670994,0.5914842787100917
745,500,5,0.2,0.7,0.9,0.5,0.0,0.01623977221472558,0.591488229075225
746,300,5,0.2,0.9,1.0,0.5,0.0,0.02448434045158495,0.5915034413293627
747,300,3,0.2,0.9,0.7,0.5,0.0,0.1790493480475612,0.5915043515270718
748,500,3,0.05,0.9,1.0,1.0,0.5,0.31416085984582953,0.5915084070382808
749,500,10,0.01,1.0,0.7,0.5,0.0,0.04961039343703294,0.5915223993419807
750,500,10,0.05,0.9,1.0,1.0,0.0,0.01235031349055075,0.5915459453903458
751,300,10,0.05,0.9,1.0,0.5,0.0,0.01334572023050494,0.5915511374142288
752,300,10,0.05,0.9,1.0,1.0,0.0,0.014222003790667334,0.5916457393507225
753,500,7,0.1,1.0,1.0,1.0,0.0,0.012663408988722955,0.5916615149102613
754,500,3,0.2,1.0,0.7,0.5,0.5,0.1246925112424309,0.5916848802101637
755,500,9,0.01,0.9,1.0,1.0,0.5,0.13237675106448468,0.5917482814821777
756,300,7,0.1,1.0,1.0,1.0,0.0,0.01947247616592246,0.591769415386773
757,300,3,0.1,0.7,0.9,0.5,0.0,0.2808537543872934,0.5918226691979611
758,300,3,0.1,0.7,0.7,1.0,0.0,0.2895362399623298,0.5918864774073103
759,300,5,0.2,0.7,0.7,0.5,0.5,0.05610667468169063,0.5918958792122798
760,500,9,0.2,1.0,0.7,0.5,0.5,0.03912495867965092,0.5919143528038394
760,300,9,0.2,1.0,0.7,0.5,0.5,0.03912495867965092,0.5919143528038394
762,300,10,0.01,0.7,1.0,1.0,0.0,0.19963511663403996,0.5919321364821355
763,300,3,0.2,0.9,1.0,0.5,0.5,0.18402198416587565,0.5919976030590848
764,300,10,0.01,0.7,0.7,0.5,0.0,0.18235631594990384,0.5920848675001693
765,300,3,0.2,1.0,0.9,1.0,0.5,0.1872760235572146,0.5921514701436341
766,500,5,0.2,0.7,0.7,0.5,0.5,0.03867874154542833,0.5921747039120552
767,300,3,0.2,0.9,0.9,1.0,0.0,0.17795726841785078,0.5921821044791445
768,500,9,0.1,0.9,0.9,0.5,0.5,0.027778446077192872,0.5921903503534351
769,300,3,0.2,1.0,0.7,0.5,0.5,0.18943465159730624,0.5922161719440355
770,500,3,0.2,0.9,1.0,1.0,0.0,0.10580235607601743,0.5922795726773712
771,300,10,0.05,1.0,0.7,1.0,0.5,0.04127587716340038,0.5924325550221611
772,300,9,0.1,0.9,0.9,0.5,0.5,0.03250871205351982,0.5924339410533301
773,500,10,0.05,1.0,0.7,1.0,0.5,0.04109597156843781,0.5924456003447441
774,500,10,0.1,0.9,0.9,1.0,0.5,0.0267240198466581,0.5924609821972239
775,300,9,0.01,0.7,0.9,1.0,0.0,0.22289759722915067,0.5924647070653087
776,500,3,0.05,0.7,0.9,1.0,0.0,0.3114665136651312,0.5925105676040078
777,300,10,0.1,1.0,0.7,1.0,0.5,0.04107470504383669,0.5925662539560816
777,500,10,0.1,1.0,0.7,1.0,0.5,0.04107470504383669,0.5925662539560816
779,300,10,0.01,0.7,0.9,1.0,0.0,0.200593650580672,0.5925980666238618
780,300,10,0.1,0.9,0.9,1.0,0.5,0.030909700031823577,0.5926213582731849
781,300,3,0.2,1.0,0.7,0.5,0.0,0.17933020592502777,0.5926370210630333
782,300,5,0.3,1.0,0.7,1.0,0.5,0.04806596096256305,0.5926397328246489
782,500,5,0.3,1.0,0.7,1.0,0.5,0.04806596096256305,0.5926397328246489
784,500,9,0.2,0.7,1.0,0.5,0.0,0.012507937686365714,0.5926706639771497
785,500,5,0.2,0.9,0.9,1.0,0.0,0.014191582045969535,0.5927364206658049
786,500,3,0.2,0.9,0.9,1.0,0.0,0.10853601431037775,0.5927454230574651
787,500,10,0.05,0.9,1.0,1.0,0.5,0.03220688837100066,0.5927770470581957
788,500,5,0.2,1.0,1.0,0.5,0.5,0.051073628705619586,0.5928169275969697
788,300,5,0.2,1.0,1.0,0.5,0.5,0.051073628705619586,0.5928169275969697
790,500,7,0.2,1.0,0.7,0.5,0.5,0.043699659787353386,0.592853190350953
790,300,7,0.2,1.0,0.7,0.5,0.5,0.043699659787353386,0.592853190350953
792,300,3,0.1,0.7,1.0,0.5,0.5,0.2849250617359337,0.5929591997025206
793,500,3,0.05,0.9,1.0,1.0,0.0,0.31170506416741084,0.5929994103634143
794,300,5,0.2,0.9,0.9,1.0,0.0,0.026180081941105545,0.593041689763325
795,500,9,0.01,1.0,0.7,1.0,0.5,0.12738599597334235,0.5930720154764441
796,500,3,0.3,1.0,0.9,1.0,0.5,0.08817572481203197,0.5931301282044504
797,300,7,0.3,0.9,0.7,0.5,0.5,0.027778934543982687,0.5931418414967665
798,300,9,0.2,0.7,1.0,0.5,0.0,0.012590027812400605,0.5931425287582138
799,500,5,0.2,1.0,1.0,0.5,0.0,0.01311646709230105,0.5931500292920324
800,500,7,0.3,0.9,0.7,0.5,0.5,0.024354369423503462,0.5931549087988426
801,500,5,0.01,0.7,0.9,0.5,0.0,0.3459084227246577,0.593164980949605
802,300,10,0.05,0.9,1.0,1.0,0.5,0.04091756556152874,0.5931803223667714
803,300,9,0.01,0.7,1.0,1.0,0.0,0.22175727531737147,0.5932034825432532
804,500,10,0.1,0.9,1.0,0.5,0.5,0.026089588060699397,0.5932427554150593
805,300,5,0.2,1.0,1.0,0.5,0.0,0.02471140219433816,0.5932782838155902
806,300,7,0.2,0.7,0.7,0.5,0.5,0.032834324391812934,0.5932848286557983
807,300,3,0.1,1.0,1.0,1.0,0.0,0.29233204515977773,0.5933033081522143
808,300,5,0.3,0.9,0.7,1.0,0.0,0.015625795462436372,0.5933033661843736
809,500,10,0.01,0.9,1.0,0.5,0.5,0.10850495495315753,0.593310561318764
810,500,3,0.2,0.7,0.7,1.0,0.5,0.1386665344606204,0.593321475768614
811,500,3,0.2,0.7,0.9,0.5,0.0,0.11057151749448191,0.5933241487328288
812,300,9,0.2,0.9,0.7,0.5,0.0,0.01230836244031624,0.5933246266624209
813,500,5,0.2,0.7,1.0,1.0,0.0,0.016310745109767585,0.5933591161196404
814,300,10,0.1,0.9,1.0,0.5,0.5,0.030107309915050274,0.5933720226346401
815,500,3,0.1,1.0,1.0,0.5,0.0,0.2062902728131014,0.5933869743027899
816,500,7,0.2,0.7,0.7,0.5,0.5,0.02628463938232512,0.593389199770607
817,500,3,0.2,0.9,0.7,1.0,0.5,0.12843083555293588,0.5933969867260735
818,300,3,0.2,0.7,0.9,0.5,0.0,0.18149780070904203,0.5934135051428523
819,500,9,0.2,0.9,0.7,0.5,0.0,0.012407833666086176,0.5934260106025704
820,500,7,0.01,1.0,1.0,1.0,0.0,0.17947382529089886,0.5934374664190443
821,500,9,0.01,1.0,0.7,0.5,0.5,0.11989319764284288,0.5934586654289034
822,500,3,0.2,1.0,0.9,1.0,0.0,0.10905752276278974,0.5935045867252216
823,500,5,0.3,0.9,0.7,1.0,0.0,0.012757553271201353,0.5935741610207064
824,500,7,0.01,1.0,0.9,0.5,0.5,0.1898318411432916,0.5935801160119977
825,500,10,0.01,1.0,0.7,1.0,0.0,0.06253214216243014,0.5935849718015468
826,500,7,0.01,1.0,0.9,1.0,0.0,0.17954168521683297,0.5936029079836839
827,500,9,0.2,0.7,0.9,1.0,0.5,0.02177949028174973,0.5936233289145483
828,300,9,0.1,1.0,0.7,0.5,0.5,0.042577290011726505,0.5936318096091379
828,500,9,0.1,1.0,0.7,0.5,0.5,0.042577290011726505,0.5936318096091379
830,300,9,0.2,0.7,0.9,1.0,0.5,0.02629004145643793,0.5936808456057964
831,500,10,0.05,1.0,0.7,1.0,0.0,0.01233618355854969,0.5937157361767013
832,300,5,0.2,0.7,1.0,1.0,0.0,0.03095725411537573,0.5937389037787721
833,300,10,0.05,1.0,0.7,1.0,0.0,0.0139503635379034,0.5937476747592202
834,300,3,0.2,1.0,0.9,1.0,0.0,0.18229644505018675,0.593748608526858
835,500,3,0.05,0.9,0.9,0.5,0.5,0.3122449550154999,0.5937516769726128
836,300,3,0.1,1.0,0.9,1.0,0.0,0.2944685855723769,0.5939139776764877
837,300,3,0.3,1.0,0.9,1.0,0.5,0.13753328208630902,0.5940426976000901
838,300,3,0.1,1.0,0.7,1.0,0.0,0.29688476090064986,0.5940640966309185
839,500,5,0.2,0.7,1.0,0.5,0.0,0.016297149218188683,0.5941375945536578
840,300,7,0.1,1.0,1.0,1.0,0.5,0.04604142808683625,0.5941511423590351
840,500,7,0.1,1.0,1.0,1.0,0.5,0.04604142808683625,0.5941511423590351
842,500,7,0.1,1.0,1.0,0.5,0.0,0.012450682609332131,0.5941797408727254
843,300,3,0.1,1.0,0.9,0.5,0.0,0.2914618103534728,0.5942998154468319
844,500,3,0.2,1.0,0.9,0.5,0.0,0.10580183850481754,0.5943217489674665
845,500,9,0.1,1.0,0.7,1.0,0.5,0.04239745281513245,0.5943586923758922
845,300,9,0.1,1.0,0.7,1.0,0.5,0.04239745281513245,0.5943586923758922
847,300,7,0.1,1.0,1.0,0.5,0.0,0.017171258177705262,0.5944272087484065
848,500,9,0.1,0.9,1.0,0.5,0.5,0.027451137149014745,0.594437894321404
849,500,10,0.01,0.9,1.0,1.0,0.5,0.11555001923572684,0.5944529475831051
850,300,5,0.2,0.7,1.0,0.5,0.0,0.03006157526202376,0.5945555167943202
851,500,3,0.05,0.9,0.9,1.0,0.0,0.312177537818754,0.5945573989118983
852,300,5,0.2,0.7,0.9,1.0,0.0,0.030895736391361176,0.5946424124592653
853,500,9,0.1,0.9,1.0,1.0,0.0,0.012310383398317285,0.5946489252228483
854,300,3,0.1,0.7,0.7,0.5,0.0,0.28668108183689683,0.5946593879305347
855,300,9,0.1,0.9,1.0,1.0,0.0,0.012409206660746706,0.5946698399897562
856,300,9,0.1,0.9,1.0,0.5,0.5,0.032019767181528255,0.5946785105390192
857,300,7,0.2,0.7,0.7,0.5,0.0,0.013001539816036344,0.5946969496336119
858,500,3,0.2,1.0,1.0,1.0,0.5,0.12352665752999707,0.5947311096891025
859,500,5,0.3,1.0,0.7,0.5,0.5,0.048348170269175324,0.5947639183615493
859,300,5,0.3,1.0,0.7,0.5,0.5,0.048348170269175324,0.5947639183615493
861,500,5,0.2,0.7,0.9,1.0,0.0,0.016309702707557154,0.5948051854511064
862,500,7,0.2,0.7,0.7,0.5,0.0,0.012591695950138978,0.5948329355030026
863,500,3,0.3,0.9,0.9,0.5,0.5,0.08899201602967989,0.5948422765117551
864,500,7,0.01,1.0,1.0,0.5,0.5,0.19004339725497227,0.5948920374461901
865,500,5,0.01,0.7,1.0,0.5,0.0,0.3438435246919091,0.594952741355713
866,500,5,0.01,0.7,0.9,0.5,0.5,0.3549631392764002,0.5949659780928707
867,300,5,0.3,0.9,0.7,1.0,0.5,0.040421046428920734,0.5950176480152831
868,300,7,0.2,0.7,0.9,0.5,0.5,0.031487945544789356,0.5950352401818801
869,300,10,0.2,0.9,0.7,1.0,0.0,0.012293347870598239,0.5950453995949766
870,500,7,0.2,1.0,1.0,1.0,0.5,0.04480573654536721,0.5950566051935641
870,300,7,0.2,1.0,1.0,1.0,0.5,0.04480573654536721,0.5950566051935641
872,500,10,0.2,0.7,0.7,1.0,0.5,0.02170067327636166,0.595087292708878
873,300,10,0.2,0.7,0.7,1.0,0.5,0.02603191018006797,0.5950941412107327
874,300,3,0.1,1.0,1.0,0.5,0.5,0.2894011468833489,0.5951094744174058
875,500,7,0.2,0.7,0.9,0.5,0.5,0.02534350478434497,0.5952088105150197
876,500,10,0.2,0.9,0.7,1.0,0.0,0.01235749704438596,0.5952505212322441
877,500,5,0.3,0.9,0.7,1.0,0.5,0.0316530510523266,0.5952684110851849
878,500,5,0.01,0.7,1.0,1.0,0.0,0.35156849639008203,0.595281565114783
879,300,5,0.2,0.7,0.7,1.0,0.0,0.032760732330791076,0.5952852219215449
880,300,10,0.01,0.7,0.7,1.0,0.0,0.204218376767626,0.5953028129712193
881,300,10,0.1,1.0,0.7,0.5,0.0,0.012320451607872998,0.5953921501453326
882,500,10,0.1,1.0,0.7,0.5,0.0,0.012320450214776768,0.5953921514215026
883,300,3,0.2,1.0,1.0,1.0,0.5,0.18734253736198397,0.5954017772643707
884,300,3,0.1,1.0,0.9,0.5,0.5,0.28990092400200657,0.5954660589572393
885,500,9,0.1,0.9,1.0,1.0,0.5,0.027554011854556304,0.5955014630064586
886,300,5,0.3,1.0,1.0,0.5,0.0,0.013787817079634567,0.5955327551639501
887,500,5,0.2,0.7,0.7,1.0,0.0,0.01662141171164906,0.595539396907097
888,500,5,0.3,1.0,1.0,0.5,0.0,0.012323640930597747,0.5955543475620635
889,300,7,0.01,0.7,1.0,0.5,0.0,0.2870499094960752,0.595560753936563
890,300,3,0.3,0.9,0.9,1.0,0.0,0.12644342608471068,0.5955660913503324
891,500,5,0.01,0.7,1.0,0.5,0.5,0.35264621647799665,0.5956154304774075
892,300,10,0.2,0.9,0.9,1.0,0.0,0.012291586464302173,0.5956202306239143
893,300,9,0.01,0.9,0.7,0.5,0.0,0.1702470411804371,0.5956232263271971
894,300,10,0.01,0.9,0.7,0.5,0.0,0.14357908045752615,0.5956379436334194
895,300,9,0.1,0.9,1.0,1.0,0.5,0.03232515937476701,0.59568684136202
896,300,5,0.2,0.9,0.7,0.5,0.0,0.026290541730856678,0.5957063678565925
897,500,5,0.01,0.7,0.9,1.0,0.0,0.3537453153413471,0.5957282547035236
898,300,9,0.01,0.9,0.9,0.5,0.0,0.16684380398476956,0.5957303424329874
899,500,5,0.3,0.7,1.0,0.5,0.5,0.02955466578429772,0.595753526246408
900,500,3,0.2,1.0,0.9,0.5,0.5,0.12018218031211562,0.5957577921034987
901,300,3,0.3,1.0,1.0,0.5,0.5,0.13210772606952043,0.5957632071619777
902,300,9,0.2,0.9,0.9,0.5,0.0,0.012310173518705033,0.5957931190561391
903,500,5,0.01,0.7,0.7,0.5,0.0,0.35130341038473856,0.5957948576577431
904,500,10,0.2,0.9,0.9,1.0,0.0,0.012361846847244819,0.5958347850015464
905,300,9,0.01,0.7,0.7,1.0,0.0,0.22715730895714864,0.5958748708364279
906,500,9,0.05,1.0,0.9,0.5,0.0,0.012537780608764704,0.5959331177159436
907,500,5,0.01,0.7,1.0,1.0,0.5,0.35937547651672386,0.595941782527654
908,500,7,0.01,1.0,0.9,1.0,0.5,0.1989193529829686,0.5959424284617938
909,300,9,0.05,1.0,0.9,0.5,0.0,0.01657270767956368,0.5959583318152336
910,300,5,0.3,0.7,1.0,0.5,0.5,0.03999662334121736,0.5960089850012538
911,500,5,0.2,0.9,0.7,0.5,0.0,0.014269660162774686,0.5960168563564503
912,300,3,0.3,1.0,0.7,0.5,0.5,0.13826281307953056,0.5960461799124321
913,300,7,0.01,0.7,0.9,0.5,0.0,0.28907812347474693,0.5960550163251059
914,300,10,0.05,1.0,0.7,0.5,0.5,0.04170343099210572,0.5960719467494522
914,500,10,0.05,1.0,0.7,0.5,0.5,0.04170343099210572,0.5960719467494522
916,300,10,0.1,0.9,1.0,1.0,0.0,0.012295688671242118,0.5960826074601856
917,500,9,0.2,0.9,0.9,0.5,0.0,0.01241525141059835,0.5960917205499197
918,500,7,0.3,0.7,0.7,1.0,0.5,0.022691389036262857,0.596113113914026
919,500,10,0.1,0.9,1.0,1.0,0.0,0.012308190798762006,0.5961263692591521
920,300,7,0.3,0.7,0.7,1.0,0.5,0.02777294032527601,0.5961362488482126
921,500,10,0.01,1.0,0.7,0.5,0.5,0.10391863285447243,0.5961837728216186
922,500,3,0.3,0.9,0.9,1.0,0.0,0.06845964237890638,0.5961901188615985
923,300,7,0.2,0.7,1.0,1.0,0.5,0.03141786853733769,0.5961919238236589
924,300,10,0.01,0.7,1.0,0.5,0.5,0.22788393046360142,0.5962404980366969
925,300,10,0.01,0.7,0.9,0.5,0.5,0.22889245071469616,0.5963160888549847
926,500,3,0.2,0.9,0.9,0.5,0.0,0.10351448365622945,0.5963490531996734
927,500,7,0.2,1.0,1.0,0.5,0.0,0.012325067574378755,0.5963550481353633
928,300,7,0.2,1.0,1.0,0.5,0.0,0.012325067488596077,0.5963550510986017
929,500,7,0.2,0.7,1.0,1.0,0.5,0.02512737787916183,0.596451608093879
930,300,10,0.1,1.0,0.7,0.5,0.5,0.03966277223835214,0.5964576698812429
930,500,10,0.1,1.0,0.7,0.5,0.5,0.03966277223835214,0.5964576698812429
932,300,9,0.2,1.0,0.7,0.5,0.0,0.012310151252365314,0.5964936644429722
933,500,9,0.2,1.0,0.7,0.5,0.0,0.012310151084156774,0.5964936645177299
934,500,3,0.05,1.0,0.9,0.5,0.5,0.32008600101105955,0.5965312239120448
935,500,3,0.2,0.9,1.0,0.5,0.0,0.10322919374359611,0.5965802610802532
936,500,3,0.3,1.0,1.0,0.5,0.5,0.08460175331645568,0.5965846783738757
937,300,7,0.2,0.7,0.9,1.0,0.5,0.03194205398817152,0.5965946527706103
938,300,9,0.01,0.7,0.9,0.5,0.5,0.24593556555914503,0.5966197420967756
939,300,3,0.1,1.0,1.0,0.5,0.0,0.28996748520325866,0.5966457811210015
940,300,9,0.01,0.7,1.0,0.5,0.5,0.24487509601910393,0.5966517613911947
941,300,3,0.3,1.0,0.7,1.0,0.5,0.14278888442505508,0.5966620050660821
942,300,5,0.2,0.7,0.7,0.5,0.0,0.03207710481038979,0.5966946420235559
943,500,3,0.3,0.7,0.7,0.5,0.5,0.10016731505489145,0.5967149935644717
944,500,7,0.2,0.7,0.9,1.0,0.5,0.02558694165866057,0.5967194390031859
945,300,7,0.2,1.0,1.0,1.0,0.0,0.012331750655595474,0.5967546067480591
946,500,7,0.2,1.0,1.0,1.0,0.0,0.012329736445511831,0.5967550768559094
