rank_test_score,param_lgbm__learning_rate,param_lgbm__max_depth,param_lgbm__n_estimators,param_lgbm__subsample,param_lgbm__colsample_bytree,param_lgbm__reg_alpha,param_lgbm__reg_lambda,train_rmse,test_rmse
927,0.3,-1,200,1.0,1.0,0.3,0.0,0.08638622002986561,0.4657201448718599
927,0.3,-1,200,0.7,1.0,0.3,0.0,0.08638622002986561,0.4657201448718599
929,0.25,-1,300,0.7,1.0,0.0,0.3,0.08228759421720881,0.4657518656677007
929,0.25,-1,300,1.0,1.0,0.0,0.3,0.08228759421720881,0.4657518656677007
931,0.25,9,200,0.7,0.7,0.1,0.3,0.09104671875733947,0.46580553461171964
931,0.25,9,200,1.0,0.7,0.1,0.3,0.09104671875733947,0.46580553461171964
933,0.2,5,300,0.7,0.7,0.0,0.1,0.12372190767037884,0.4658100370500736
933,0.2,5,300,1.0,0.7,0.0,0.1,0.12372190767037884,0.4658100370500736
935,0.2,7,300,1.0,0.7,0.3,0.1,0.09082304647561218,0.46583311926572224
935,0.2,7,300,0.7,0.7,0.3,0.1,0.09082304647561218,0.46583311926572224
937,0.3,5,200,1.0,0.7,0.3,0.1,0.11566503626143511,0.46585241276548595
937,0.3,5,200,0.7,0.7,0.3,0.1,0.11566503626143511,0.46585241276548595
939,0.05,9,200,1.0,0.7,0.1,0.3,0.22636227548759277,0.4658710300541451
939,0.05,9,200,0.7,0.7,0.1,0.3,0.22636227548759277,0.4658710300541451
941,0.3,7,300,0.7,1.0,0.0,0.0,0.08408113825403943,0.4658907307394986
941,0.3,7,300,1.0,1.0,0.0,0.0,0.08408113825403943,0.4658907307394986
943,0.3,7,200,1.0,1.0,0.1,0.3,0.09058318631422928,0.46589605092468184
943,0.3,7,200,0.7,1.0,0.1,0.3,0.09058318631422928,0.46589605092468184
945,0.25,-1,300,0.7,0.7,0.1,0.1,0.08293588010702792,0.4659535568144464
945,0.25,-1,300,1.0,0.7,0.1,0.1,0.08293588010702792,0.4659535568144464
947,0.25,9,300,0.7,0.7,0.1,0.3,0.08375833460283676,0.4660591565169427
947,0.25,9,300,1.0,0.7,0.1,0.3,0.08375833460283676,0.4660591565169427
949,0.3,7,300,1.0,1.0,0.1,0.3,0.08334628815266813,0.46607236744048897
949,0.3,7,300,0.7,1.0,0.1,0.3,0.08334628815266813,0.46607236744048897
951,0.2,7,300,1.0,1.0,0.3,0.0,0.08913041854223742,0.4660966728175327
951,0.2,7,300,0.7,1.0,0.3,0.0,0.08913041854223742,0.4660966728175327
953,0.1,5,200,0.7,1.0,0.3,0.3,0.22092726983991395,0.46610902290534423
953,0.1,5,200,1.0,1.0,0.3,0.3,0.22092726983991395,0.46610902290534423
955,0.3,9,200,1.0,0.7,0.0,0.1,0.08708226685919745,0.4662027948934589
955,0.3,9,200,0.7,0.7,0.0,0.1,0.08708226685919745,0.4662027948934589
957,0.25,-1,200,0.7,1.0,0.1,0.0,0.0865662857861835,0.4662198802211724
957,0.25,-1,200,1.0,1.0,0.1,0.0,0.0865662857861835,0.4662198802211724
959,0.25,-1,300,0.7,1.0,0.1,0.0,0.08267343392704328,0.4662514073521293
959,0.25,-1,300,1.0,1.0,0.1,0.0,0.08267343392704328,0.4662514073521293
961,0.25,5,200,1.0,1.0,0.0,0.0,0.13282301376257036,0.466291495690134
961,0.25,5,200,0.7,1.0,0.0,0.0,0.13282301376257036,0.466291495690134
963,0.25,9,200,1.0,0.7,0.3,0.1,0.091590895675821,0.4663050434880339
963,0.25,9,200,0.7,0.7,0.3,0.1,0.091590895675821,0.4663050434880339
965,0.25,9,300,0.7,0.7,0.3,0.1,0.08553904671385414,0.466319923967226
965,0.25,9,300,1.0,0.7,0.3,0.1,0.08553904671385414,0.466319923967226
967,0.25,7,300,0.7,0.7,0.3,0.0,0.08670492098149686,0.4663376676865993
967,0.25,7,300,1.0,0.7,0.3,0.0,0.08670492098149686,0.4663376676865993
969,0.05,9,200,0.7,1.0,0.0,0.1,0.2233044139948725,0.4663872031533788
969,0.05,9,200,1.0,1.0,0.0,0.1,0.2233044139948725,0.4663872031533788
971,0.05,9,200,1.0,0.7,0.0,0.1,0.228155465308076,0.4664018569414625
971,0.05,9,200,0.7,0.7,0.0,0.1,0.228155465308076,0.4664018569414625
973,0.3,9,300,0.7,0.7,0.0,0.1,0.0825736939891064,0.4664074909443568
973,0.3,9,300,1.0,0.7,0.0,0.1,0.0825736939891064,0.4664074909443568
975,0.25,7,200,0.7,0.7,0.3,0.0,0.09650570379404022,0.4664979583098536
975,0.25,7,200,1.0,0.7,0.3,0.0,0.09650570379404022,0.4664979583098536
977,0.2,7,200,1.0,1.0,0.3,0.0,0.10393025808194246,0.46655392159126724
977,0.2,7,200,0.7,1.0,0.3,0.0,0.10393025808194246,0.46655392159126724
979,0.25,5,200,0.7,1.0,0.3,0.0,0.12514753799243872,0.4665975044425899
979,0.25,5,200,1.0,1.0,0.3,0.0,0.12514753799243872,0.4665975044425899
981,0.25,5,200,1.0,0.7,0.3,0.1,0.12920761652919316,0.46668389401980437
981,0.25,5,200,0.7,0.7,0.3,0.1,0.12920761652919316,0.46668389401980437
983,0.1,5,200,1.0,1.0,0.0,0.1,0.22336662554256517,0.4666925952568261
983,0.1,5,200,0.7,1.0,0.0,0.1,0.22336662554256517,0.4666925952568261
985,0.25,5,200,1.0,1.0,0.3,0.3,0.12512630095126756,0.46679762758215276
985,0.25,5,200,0.7,1.0,0.3,0.3,0.12512630095126756,0.46679762758215276
987,0.3,7,200,0.7,1.0,0.1,0.1,0.09001127979752307,0.46680006159022924
987,0.3,7,200,1.0,1.0,0.1,0.1,0.09001127979752307,0.46680006159022924
989,0.2,7,200,0.7,0.7,0.3,0.1,0.10773773296442257,0.4668425863239602
989,0.2,7,200,1.0,0.7,0.3,0.1,0.10773773296442257,0.4668425863239602
991,0.05,9,200,1.0,1.0,0.1,0.1,0.22107107344270968,0.4668775587796643
991,0.05,9,200,0.7,1.0,0.1,0.1,0.22107107344270968,0.4668775587796643
993,0.25,-1,300,1.0,0.7,0.1,0.3,0.08300696561614983,0.4668963601024312
993,0.25,-1,300,0.7,0.7,0.1,0.3,0.08300696561614983,0.4668963601024312
995,0.25,-1,200,0.7,0.7,0.1,0.3,0.08765805027858438,0.46691797784183897
995,0.25,-1,200,1.0,0.7,0.1,0.3,0.08765805027858438,0.46691797784183897
997,0.25,7,200,0.7,0.7,0.0,0.0,0.10226470066228315,0.46705460517988545
997,0.25,7,200,1.0,0.7,0.0,0.0,0.10226470066228315,0.46705460517988545
999,0.25,5,300,1.0,1.0,0.1,0.3,0.10061433332523742,0.4670791179776806
999,0.25,5,300,0.7,1.0,0.1,0.3,0.10061433332523742,0.4670791179776806
1001,0.25,7,300,1.0,0.7,0.0,0.0,0.0878201936909245,0.46708177524041466
1001,0.25,7,300,0.7,0.7,0.0,0.0,0.0878201936909245,0.46708177524041466
1003,0.3,5,200,0.7,0.7,0.3,0.0,0.11597508883718582,0.4670910119080178
1003,0.3,5,200,1.0,0.7,0.3,0.0,0.11597508883718582,0.4670910119080178
1005,0.3,5,300,0.7,0.7,0.0,0.3,0.10035049878732968,0.4671382671044954
1005,0.3,5,300,1.0,0.7,0.0,0.3,0.10035049878732968,0.4671382671044954
1007,0.3,7,300,1.0,0.7,0.1,0.3,0.0835149260091237,0.4671460493400159
1007,0.3,7,300,0.7,0.7,0.1,0.3,0.0835149260091237,0.4671460493400159
1009,0.25,7,200,0.7,1.0,0.3,0.1,0.0945765319889096,0.46715162192386306
1009,0.25,7,200,1.0,1.0,0.3,0.1,0.0945765319889096,0.46715162192386306
1011,0.3,5,300,1.0,1.0,0.3,0.0,0.09176813851186082,0.46719194764782457
1011,0.3,5,300,0.7,1.0,0.3,0.0,0.09176813851186082,0.46719194764782457
1013,0.1,5,200,0.7,1.0,0.3,0.0,0.22180245350468208,0.46720052882098645
1013,0.1,5,200,1.0,1.0,0.3,0.0,0.22180245350468208,0.46720052882098645
1015,0.2,5,300,0.7,1.0,0.0,0.0,0.12090674169776319,0.4672101259252801
1015,0.2,5,300,1.0,1.0,0.0,0.0,0.12090674169776319,0.4672101259252801
1017,0.3,9,300,0.7,1.0,0.1,0.0,0.08233198391302171,0.46726406775952223
1017,0.3,9,300,1.0,1.0,0.1,0.0,0.08233198391302171,0.46726406775952223
1019,0.3,5,300,0.7,0.7,0.3,0.0,0.09406152047735096,0.4672744473091117
1019,0.3,5,300,1.0,0.7,0.3,0.0,0.09406152047735096,0.4672744473091117
1021,0.25,7,300,0.7,1.0,0.1,0.0,0.08500833743609476,0.46728804084796716
1021,0.25,7,300,1.0,1.0,0.1,0.0,0.08500833743609476,0.46728804084796716
1023,0.25,7,300,1.0,1.0,0.3,0.1,0.08595386732977468,0.46729044921578383
1023,0.25,7,300,0.7,1.0,0.3,0.1,0.08595386732977468,0.46729044921578383
1025,0.25,-1,200,1.0,0.7,0.0,0.1,0.08697889551098399,0.46729066133391184
1025,0.25,-1,200,0.7,0.7,0.0,0.1,0.08697889551098399,0.46729066133391184
1027,0.3,-1,200,1.0,1.0,0.0,0.3,0.0838690178811956,0.4673004716961978
1027,0.3,-1,200,0.7,1.0,0.0,0.3,0.0838690178811956,0.4673004716961978
1029,0.3,7,300,0.7,1.0,0.1,0.1,0.08313202262163057,0.467324692152478
1029,0.3,7,300,1.0,1.0,0.1,0.1,0.08313202262163057,0.467324692152478
1031,0.3,9,300,0.7,0.7,0.1,0.1,0.08258620128835885,0.4673633936772364
1031,0.3,9,300,1.0,0.7,0.1,0.1,0.08258620128835885,0.4673633936772364
1033,0.3,9,200,0.7,1.0,0.1,0.0,0.08562042326472993,0.4673738217817014
1033,0.3,9,200,1.0,1.0,0.1,0.0,0.08562042326472993,0.4673738217817014
1035,0.3,9,200,0.7,0.7,0.1,0.1,0.08656711745604646,0.46740526239809393
1035,0.3,9,200,1.0,0.7,0.1,0.1,0.08656711745604646,0.46740526239809393
1037,0.05,9,200,1.0,1.0,0.3,0.0,0.22006245515113348,0.46743089072776894
1037,0.05,9,200,0.7,1.0,0.3,0.0,0.22006245515113348,0.46743089072776894
1039,0.25,7,200,0.7,1.0,0.1,0.0,0.09657930960796703,0.4674372825427381
1039,0.25,7,200,1.0,1.0,0.1,0.0,0.09657930960796703,0.4674372825427381
1041,0.2,7,300,0.7,0.7,0.1,0.1,0.0915528086249703,0.46750806211626994
1041,0.2,7,300,1.0,0.7,0.1,0.1,0.0915528086249703,0.46750806211626994
1043,0.3,-1,200,0.7,0.7,0.0,0.1,0.08432754166803955,0.46758294376462645
1043,0.3,-1,200,1.0,0.7,0.0,0.1,0.08432754166803955,0.46758294376462645
1045,0.05,7,200,0.7,0.7,0.1,0.0,0.24663713597960177,0.467592038126702
1045,0.05,7,200,1.0,0.7,0.1,0.0,0.24663713597960177,0.467592038126702
1047,0.3,-1,300,0.7,1.0,0.3,0.3,0.08468592404896515,0.4675927978802348
1047,0.3,-1,300,1.0,1.0,0.3,0.3,0.08468592404896515,0.4675927978802348
1049,0.3,-1,200,1.0,1.0,0.3,0.3,0.0864483871382259,0.46764905006447643
1049,0.3,-1,200,0.7,1.0,0.3,0.3,0.0864483871382259,0.46764905006447643
1051,0.3,-1,300,0.7,1.0,0.0,0.3,0.08175987602404501,0.46766181119338035
1051,0.3,-1,300,1.0,1.0,0.0,0.3,0.08175987602404501,0.46766181119338035
1053,0.25,7,300,0.7,1.0,0.0,0.3,0.08725659970938587,0.46769686245705105
1053,0.25,7,300,1.0,1.0,0.0,0.3,0.08725659970938587,0.46769686245705105
1055,0.3,-1,300,1.0,0.7,0.0,0.1,0.08187039164846702,0.4676970231224939
1055,0.3,-1,300,0.7,0.7,0.0,0.1,0.08187039164846702,0.4676970231224939
1057,0.1,5,200,0.7,0.7,0.3,0.3,0.22671732042625004,0.46772920233223897
1057,0.1,5,200,1.0,0.7,0.3,0.3,0.22671732042625004,0.46772920233223897
1059,0.3,9,300,1.0,0.7,0.1,0.3,0.08256458127002722,0.4677638504058509
1059,0.3,9,300,0.7,0.7,0.1,0.3,0.08256458127002722,0.4677638504058509
1061,0.3,7,200,1.0,0.7,0.1,0.3,0.09101780275232665,0.4677865504036217
1061,0.3,7,200,0.7,0.7,0.1,0.3,0.09101780275232665,0.4677865504036217
1063,0.25,-1,300,0.7,0.7,0.0,0.1,0.08251153989328573,0.46780826781930235
1063,0.25,-1,300,1.0,0.7,0.0,0.1,0.08251153989328573,0.46780826781930235
1065,0.1,5,200,0.7,1.0,0.1,0.3,0.22642130368696195,0.46782498164822994
1065,0.1,5,200,1.0,1.0,0.1,0.3,0.22642130368696195,0.46782498164822994
1067,0.3,9,200,1.0,0.7,0.1,0.3,0.0864351383128138,0.46785840282776875
1067,0.3,9,200,0.7,0.7,0.1,0.3,0.0864351383128138,0.46785840282776875
1069,0.1,5,200,0.7,1.0,0.1,0.1,0.22406877191140082,0.4679552967995748
1069,0.1,5,200,1.0,1.0,0.1,0.1,0.22406877191140082,0.4679552967995748
1071,0.3,-1,300,1.0,0.7,0.0,0.0,0.08183583809063057,0.46796629096346143
1071,0.3,-1,300,0.7,0.7,0.0,0.0,0.08183583809063057,0.46796629096346143
1073,0.3,5,200,0.7,0.7,0.0,0.3,0.1263752377798038,0.46798869867086945
1073,0.3,5,200,1.0,0.7,0.0,0.3,0.1263752377798038,0.46798869867086945
1075,0.25,5,200,0.7,1.0,0.1,0.3,0.1280323890521658,0.4679946999540513
1075,0.25,5,200,1.0,1.0,0.1,0.3,0.1280323890521658,0.4679946999540513
1077,0.25,7,200,1.0,0.7,0.3,0.3,0.09640300227510802,0.4680086395733555
1077,0.25,7,200,0.7,0.7,0.3,0.3,0.09640300227510802,0.4680086395733555
1079,0.3,5,300,0.7,0.7,0.1,0.3,0.09646810561892195,0.4680348168287165
1079,0.3,5,300,1.0,0.7,0.1,0.3,0.09646810561892195,0.4680348168287165
1081,0.25,5,300,1.0,1.0,0.0,0.3,0.1061637549729522,0.46804716016696507
1081,0.25,5,300,0.7,1.0,0.0,0.3,0.1061637549729522,0.46804716016696507
1083,0.2,9,200,1.0,1.0,0.1,0.0,0.09760222684037992,0.46809654930803324
1083,0.2,9,200,0.7,1.0,0.1,0.0,0.09760222684037992,0.46809654930803324
1085,0.3,9,200,0.7,0.7,0.0,0.3,0.08751851573962259,0.4681059404558524
1085,0.3,9,200,1.0,0.7,0.0,0.3,0.08751851573962259,0.4681059404558524
1087,0.3,-1,200,0.7,0.7,0.0,0.0,0.08424441693205054,0.4681105129073546
1087,0.3,-1,200,1.0,0.7,0.0,0.0,0.08424441693205054,0.4681105129073546
1089,0.3,-1,200,0.7,1.0,0.0,0.0,0.08381725592178885,0.4681393219278797
1089,0.3,-1,200,1.0,1.0,0.0,0.0,0.08381725592178885,0.4681393219278797
1091,0.25,-1,200,1.0,1.0,0.3,0.3,0.08884631513286997,0.468200238742045
1091,0.25,-1,200,0.7,1.0,0.3,0.3,0.08884631513286997,0.468200238742045
1093,0.25,7,300,1.0,0.7,0.3,0.3,0.08669449082702232,0.46820427477305826
1093,0.25,7,300,0.7,0.7,0.3,0.3,0.08669449082702232,0.46820427477305826
1095,0.3,5,200,1.0,1.0,0.3,0.0,0.11130379689162197,0.4682160519584559
1095,0.3,5,200,0.7,1.0,0.3,0.0,0.11130379689162197,0.4682160519584559
1097,0.3,-1,300,1.0,1.0,0.0,0.0,0.08175532454597015,0.46823852727883636
1097,0.3,-1,300,0.7,1.0,0.0,0.0,0.08175532454597015,0.46823852727883636
1099,0.25,-1,300,0.7,1.0,0.3,0.3,0.08490600961283006,0.46825637020303346
1099,0.25,-1,300,1.0,1.0,0.3,0.3,0.08490600961283006,0.46825637020303346
1101,0.2,9,300,1.0,1.0,0.1,0.0,0.08569705064606797,0.4682723301380824
1101,0.2,9,300,0.7,1.0,0.1,0.0,0.08569705064606797,0.4682723301380824
1103,0.3,9,300,0.7,0.7,0.0,0.3,0.08264349403802643,0.46829625576515244
1103,0.3,9,300,1.0,0.7,0.0,0.3,0.08264349403802643,0.46829625576515244
1105,0.05,9,200,1.0,1.0,0.0,0.3,0.2242741105246489,0.4683461337346683
1105,0.05,9,200,0.7,1.0,0.0,0.3,0.2242741105246489,0.4683461337346683
1107,0.05,9,200,1.0,1.0,0.1,0.0,0.22112898615878052,0.46835892628703557
1107,0.05,9,200,0.7,1.0,0.1,0.0,0.22112898615878052,0.46835892628703557
1109,0.05,7,200,1.0,0.7,0.1,0.1,0.24680975556505347,0.4683779240397955
1109,0.05,7,200,0.7,0.7,0.1,0.1,0.24680975556505347,0.4683779240397955
1111,0.25,7,200,1.0,1.0,0.0,0.3,0.10087906422245407,0.4683842167959995
1111,0.25,7,200,0.7,1.0,0.0,0.3,0.10087906422245407,0.4683842167959995
1113,0.2,5,200,0.7,0.7,0.0,0.1,0.15885062694134464,0.46839324040808195
1113,0.2,5,200,1.0,0.7,0.0,0.1,0.15885062694134464,0.46839324040808195
1115,0.2,7,200,0.7,0.7,0.1,0.1,0.11121977131271836,0.46839400341719584
1115,0.2,7,200,1.0,0.7,0.1,0.1,0.11121977131271836,0.46839400341719584
1117,0.05,7,200,0.7,0.7,0.1,0.3,0.2461231996159533,0.46844134670722176
1117,0.05,7,200,1.0,0.7,0.1,0.3,0.2461231996159533,0.46844134670722176
1119,0.25,5,200,1.0,1.0,0.0,0.3,0.13460384534743125,0.46870239316867723
1119,0.25,5,200,0.7,1.0,0.0,0.3,0.13460384534743125,0.46870239316867723
1121,0.3,-1,300,0.7,1.0,0.1,0.0,0.08211377003865687,0.468732846992606
1121,0.3,-1,300,1.0,1.0,0.1,0.0,0.08211377003865687,0.468732846992606
1123,0.1,5,200,0.7,0.7,0.0,0.3,0.23073927115224652,0.4687398602207917
1123,0.1,5,200,1.0,0.7,0.0,0.3,0.23073927115224652,0.4687398602207917
1125,0.3,-1,200,0.7,1.0,0.1,0.0,0.08421464557597932,0.4687873828857304
1125,0.3,-1,200,1.0,1.0,0.1,0.0,0.08421464557597932,0.4687873828857304
1127,0.25,7,200,0.7,1.0,0.1,0.1,0.09654166949300413,0.46896290020119896
1127,0.25,7,200,1.0,1.0,0.1,0.1,0.09654166949300413,0.46896290020119896
1129,0.3,5,300,1.0,1.0,0.0,0.1,0.0961678078469699,0.4689887920931791
1129,0.3,5,300,0.7,1.0,0.0,0.1,0.0961678078469699,0.4689887920931791
1131,0.3,-1,300,0.7,0.7,0.3,0.0,0.08490653511119019,0.46901363743375274
1131,0.3,-1,300,1.0,0.7,0.3,0.0,0.08490653511119019,0.46901363743375274
1133,0.1,5,200,1.0,1.0,0.1,0.0,0.2241383496740609,0.4690366691892437
1133,0.1,5,200,0.7,1.0,0.1,0.0,0.2241383496740609,0.4690366691892437
1135,0.05,7,200,0.7,0.7,0.3,0.3,0.24598781593615643,0.4690719607371272
1135,0.05,7,200,1.0,0.7,0.3,0.3,0.24598781593615643,0.4690719607371272
1137,0.05,7,200,1.0,1.0,0.1,0.0,0.2419511917814592,0.4690934714888421
1137,0.05,7,200,0.7,1.0,0.1,0.0,0.2419511917814592,0.4690934714888421
1139,0.3,7,300,1.0,1.0,0.1,0.0,0.08319238462400427,0.4690977879721747
1139,0.3,7,300,0.7,1.0,0.1,0.0,0.08319238462400427,0.4690977879721747
1141,0.3,5,200,0.7,1.0,0.0,0.1,0.11852233292127476,0.4691189557792455
1141,0.3,5,200,1.0,1.0,0.0,0.1,0.11852233292127476,0.4691189557792455
1143,0.3,-1,300,1.0,0.7,0.1,0.0,0.08229670741911183,0.4691225191321248
1143,0.3,-1,300,0.7,0.7,0.1,0.0,0.08229670741911183,0.4691225191321248
1145,0.1,5,200,0.7,0.7,0.1,0.3,0.22896941492591572,0.4691291971493209
1145,0.1,5,200,1.0,0.7,0.1,0.3,0.22896941492591572,0.4691291971493209
1147,0.3,-1,200,0.7,0.7,0.1,0.0,0.08489254016240919,0.46913020494378005
1147,0.3,-1,200,1.0,0.7,0.1,0.0,0.08489254016240919,0.46913020494378005
1149,0.25,5,300,1.0,1.0,0.1,0.1,0.10055658009476559,0.46913176605990087
1149,0.25,5,300,0.7,1.0,0.1,0.1,0.10055658009476559,0.46913176605990087
1151,0.3,5,300,1.0,0.7,0.1,0.0,0.09579891564067565,0.46913415775468215
1151,0.3,5,300,0.7,0.7,0.1,0.0,0.09579891564067565,0.46913415775468215
1153,0.3,5,200,0.7,0.7,0.1,0.3,0.1214793330252748,0.4691506439759259
1153,0.3,5,200,1.0,0.7,0.1,0.3,0.1214793330252748,0.4691506439759259
1155,0.05,7,200,1.0,0.7,0.0,0.3,0.25088897592013576,0.46917148244090034
1155,0.05,7,200,0.7,0.7,0.0,0.3,0.25088897592013576,0.46917148244090034
1157,0.3,-1,200,0.7,0.7,0.3,0.0,0.08712698249644045,0.4691842294976014
1157,0.3,-1,200,1.0,0.7,0.3,0.0,0.08712698249644045,0.4691842294976014
1159,0.05,7,200,1.0,0.7,0.3,0.0,0.24624427776953003,0.4692046521056996
1159,0.05,7,200,0.7,0.7,0.3,0.0,0.24624427776953003,0.4692046521056996
1161,0.3,7,200,1.0,0.7,0.0,0.0,0.09488921233191756,0.4692767470925928
1161,0.3,7,200,0.7,0.7,0.0,0.0,0.09488921233191756,0.4692767470925928
1163,0.05,7,200,0.7,1.0,0.3,0.3,0.24210325631699625,0.4693946279193684
1163,0.05,7,200,1.0,1.0,0.3,0.3,0.24210325631699625,0.4693946279193684
1165,0.3,7,200,0.7,1.0,0.1,0.0,0.09024846589968523,0.4694517170390284
1165,0.3,7,200,1.0,1.0,0.1,0.0,0.09024846589968523,0.4694517170390284
1167,0.2,5,200,1.0,1.0,0.0,0.0,0.15534140470622365,0.4694693813183696
1167,0.2,5,200,0.7,1.0,0.0,0.0,0.15534140470622365,0.4694693813183696
1169,0.25,7,300,1.0,1.0,0.1,0.3,0.08505187909986567,0.46949476711390165
1169,0.25,7,300,0.7,1.0,0.1,0.3,0.08505187909986567,0.46949476711390165
1171,0.25,7,200,1.0,1.0,0.1,0.3,0.09620672212272942,0.46949727065574376
1171,0.25,7,200,0.7,1.0,0.1,0.3,0.09620672212272942,0.46949727065574376
1173,0.3,7,300,1.0,0.7,0.0,0.0,0.08472014274658224,0.469523683018914
1173,0.3,7,300,0.7,0.7,0.0,0.0,0.08472014274658224,0.469523683018914
1175,0.25,9,200,1.0,1.0,0.0,0.3,0.0910581321352535,0.4695603782280933
1175,0.25,9,200,0.7,1.0,0.0,0.3,0.0910581321352535,0.4695603782280933
1177,0.3,-1,300,0.7,0.7,0.3,0.1,0.08476197557502649,0.4695876269525302
1177,0.3,-1,300,1.0,0.7,0.3,0.1,0.08476197557502649,0.4695876269525302
1179,0.1,5,200,0.7,0.7,0.0,0.0,0.22822668162232831,0.46968113967714886
1179,0.1,5,200,1.0,0.7,0.0,0.0,0.22822668162232831,0.46968113967714886
1181,0.3,7,300,1.0,0.7,0.1,0.0,0.08357235530461359,0.469696133168346
1181,0.3,7,300,0.7,0.7,0.1,0.0,0.08357235530461359,0.469696133168346
1183,0.3,-1,200,0.7,0.7,0.3,0.1,0.08717237616023255,0.4697088190569713
1183,0.3,-1,200,1.0,0.7,0.3,0.1,0.08717237616023255,0.4697088190569713
1185,0.25,7,300,0.7,1.0,0.1,0.1,0.08509663912351456,0.4697835383353216
1185,0.25,7,300,1.0,1.0,0.1,0.1,0.08509663912351456,0.4697835383353216
1187,0.25,9,300,0.7,1.0,0.0,0.3,0.08363486022639213,0.46979013537844616
1187,0.25,9,300,1.0,1.0,0.0,0.3,0.08363486022639213,0.46979013537844616
1189,0.3,5,200,0.7,0.7,0.1,0.0,0.11895022133067343,0.46981426849862296
1189,0.3,5,200,1.0,0.7,0.1,0.0,0.11895022133067343,0.46981426849862296
1191,0.25,5,200,1.0,1.0,0.1,0.1,0.12899805492426497,0.4698221386524079
1191,0.25,5,200,0.7,1.0,0.1,0.1,0.12899805492426497,0.4698221386524079
1193,0.1,5,200,0.7,1.0,0.0,0.3,0.22618684594150196,0.4698926532809651
1193,0.1,5,200,1.0,1.0,0.0,0.3,0.22618684594150196,0.4698926532809651
1195,0.05,7,200,1.0,0.7,0.0,0.1,0.24677154126227707,0.4699194491256863
1195,0.05,7,200,0.7,0.7,0.0,0.1,0.24677154126227707,0.4699194491256863
1197,0.3,7,300,1.0,0.7,0.3,0.0,0.08511702136906273,0.46997255771412444
1197,0.3,7,300,0.7,0.7,0.3,0.0,0.08511702136906273,0.46997255771412444
1199,0.3,5,300,0.7,1.0,0.0,0.3,0.09675168046459295,0.47000898558054716
1199,0.3,5,300,1.0,1.0,0.0,0.3,0.09675168046459295,0.47000898558054716
1201,0.25,9,200,0.7,1.0,0.3,0.1,0.09039464712841509,0.47004291484549393
1201,0.25,9,200,1.0,1.0,0.3,0.1,0.09039464712841509,0.47004291484549393
1203,0.3,5,200,1.0,1.0,0.0,0.3,0.11985317116366191,0.47006889917200634
1203,0.3,5,200,0.7,1.0,0.0,0.3,0.11985317116366191,0.47006889917200634
1205,0.3,7,200,0.7,0.7,0.3,0.0,0.09068657619780385,0.47008848510402346
1205,0.3,7,200,1.0,0.7,0.3,0.0,0.09068657619780385,0.47008848510402346
1207,0.3,7,200,1.0,0.7,0.1,0.0,0.09151140621941986,0.4700970780764343
1207,0.3,7,200,0.7,0.7,0.1,0.0,0.09151140621941986,0.4700970780764343
1209,0.1,5,200,0.7,1.0,0.0,0.0,0.22646690740205402,0.4702085305128753
1209,0.1,5,200,1.0,1.0,0.0,0.0,0.22646690740205402,0.4702085305128753
1211,0.3,5,200,1.0,1.0,0.1,0.3,0.11688869429060639,0.4702148388903817
1211,0.3,5,200,0.7,1.0,0.1,0.3,0.11688869429060639,0.4702148388903817
1213,0.25,9,300,1.0,1.0,0.3,0.1,0.08507662782811247,0.4702369578456903
1213,0.25,9,300,0.7,1.0,0.3,0.1,0.08507662782811247,0.4702369578456903
1215,0.3,5,300,1.0,0.7,0.0,0.1,0.09895572895932064,0.4703323591567559
1215,0.3,5,300,0.7,0.7,0.0,0.1,0.09895572895932064,0.4703323591567559
1217,0.3,-1,200,1.0,0.7,0.1,0.1,0.08503579556110112,0.47037012082435425
1217,0.3,-1,200,0.7,0.7,0.1,0.1,0.08503579556110112,0.47037012082435425
1219,0.25,9,300,1.0,0.7,0.3,0.0,0.08551826621252893,0.4704592132606317
1219,0.25,9,300,0.7,0.7,0.3,0.0,0.08551826621252893,0.4704592132606317
1221,0.3,-1,300,1.0,0.7,0.1,0.1,0.08232107620085484,0.47052070783155975
1221,0.3,-1,300,0.7,0.7,0.1,0.1,0.08232107620085484,0.47052070783155975
1223,0.05,7,200,1.0,0.7,0.0,0.0,0.24778524862411316,0.4705574485059717
1223,0.05,7,200,0.7,0.7,0.0,0.0,0.24778524862411316,0.4705574485059717
1225,0.25,9,200,1.0,0.7,0.3,0.0,0.09155194678326939,0.4705778318317098
1225,0.25,9,200,0.7,0.7,0.3,0.0,0.09155194678326939,0.4705778318317098
1227,0.25,5,300,1.0,1.0,0.0,0.1,0.10625782905720411,0.47083885031708256
1227,0.25,5,300,0.7,1.0,0.0,0.1,0.10625782905720411,0.47083885031708256
1229,0.3,5,300,1.0,1.0,0.1,0.3,0.0938506566779748,0.47091561319407726
1229,0.3,5,300,0.7,1.0,0.1,0.3,0.0938506566779748,0.47091561319407726
1231,0.3,5,200,1.0,0.7,0.0,0.1,0.12416890463505081,0.4709157262297044
1231,0.3,5,200,0.7,0.7,0.0,0.1,0.12416890463505081,0.4709157262297044
1233,0.1,5,200,1.0,0.7,0.1,0.1,0.22738164398119262,0.47092633853012156
1233,0.1,5,200,0.7,0.7,0.1,0.1,0.22738164398119262,0.47092633853012156
1235,0.3,5,200,0.7,0.7,0.1,0.1,0.12184953811946717,0.47099278276918494
