rank_test_score,param_xgb__n_estimators,param_xgb__max_depth,param_xgb__learning_rate,param_xgb__subsample,param_xgb__colsample_bytree,param_xgb__lambda,param_xgb__alpha,train_rmse,test_rmse
34,500,7,0.05,0.7,1.0,0.5,0.5,0.3863932541348728,0.6497765398155353
35,200,9,0.1,1.0,0.7,1.0,0.0,0.30201895316100025,0.650009990863007
36,500,9,0.05,0.7,0.7,0.5,0.5,0.29596895184166294,0.6501187238441667
37,500,7,0.1,1.0,1.0,1.0,0.0,0.30223466178407915,0.650152772785384
38,500,9,0.05,1.0,1.0,1.0,0.0,0.28196775791949585,0.6502652709523655
39,500,7,0.05,1.0,1.0,0.5,0.5,0.38588930465335985,0.6502777066170644
40,200,9,0.1,1.0,0.7,0.5,0.5,0.29487330503519016,0.650454321972802
41,200,10,0.05,0.7,0.7,1.0,0.5,0.34544447764428465,0.6504579155925254
42,500,10,0.05,0.7,0.7,1.0,0.5,0.2744947719343961,0.6505159100652809
43,500,9,0.05,1.0,1.0,0.5,0.0,0.2780403716263001,0.6505999458264974
44,500,7,0.05,0.7,0.7,0.5,0.5,0.39103693056832095,0.6506028866512183
45,200,10,0.05,1.0,0.7,1.0,0.0,0.32436816089625753,0.6509400036956767
46,200,9,0.1,1.0,0.7,0.5,0.0,0.2953673739497709,0.6510310272411186
47,500,6,0.1,1.0,0.7,0.5,0.0,0.3682989945191347,0.6510396609375243
48,500,7,0.05,0.7,0.7,1.0,0.5,0.3948565097771644,0.6510801468940056
