rank_test_score,param_et__n_estimators,param_et__max_depth,param_et__min_samples_split,param_et__min_samples_leaf,param_et__max_features,train_rmse,test_rmse
886,200,7,4,2,1,0.9384378037089128,0.9532953759132684
886,200,7,2,2,1,0.938437803708913,0.9532953759132684
888,200,7,5,2,1,0.9399849298468714,0.9556050519309863
889,500,7,8,3,1,0.952907364233164,0.9632684078645227
890,500,7,4,3,1,0.9533872258744255,0.9640649105223968
891,500,7,5,3,1,0.9533872258744256,0.964064910522397
891,500,7,2,3,1,0.9533872258744256,0.964064910522397
893,300,7,8,3,1,0.9563129882039583,0.9665170065971258
894,300,7,4,3,1,0.956211091324278,0.967008450875926
894,300,7,5,3,1,0.956211091324278,0.967008450875926
894,300,7,2,3,1,0.9562110913242778,0.967008450875926
898,200,7,5,3,1,0.9601899155146403,0.9704364922555946
897,200,7,2,3,1,0.9601899155146403,0.9704364922555946
899,200,7,4,3,1,0.9601899155146402,0.9704364922555947
900,200,7,8,3,1,0.961114069254915,0.9710756861098893
901,500,7,5,4,1,0.9650367802724155,0.9744782404778091
902,500,7,2,4,1,0.9650367802724156,0.9744782404778092
904,500,7,4,4,1,0.9650367802724155,0.9744782404778092
902,500,7,8,4,1,0.9650367802724156,0.9744782404778092
905,300,7,4,4,1,0.9681864859743444,0.9773421586189495
906,300,7,2,4,1,0.9681864859743444,0.9773421586189496
906,300,7,8,4,1,0.9681864859743444,0.9773421586189496
906,300,7,5,4,1,0.9681864859743444,0.9773421586189496
909,200,7,8,4,1,0.9690510311495999,0.9785003616043194
909,200,7,5,4,1,0.9690510311495998,0.9785003616043194
909,200,7,4,4,1,0.9690510311495999,0.9785003616043194
909,200,7,2,4,1,0.9690510311495999,0.9785003616043194
913,500,5,2,1,1,0.9705752215077041,0.9807771535520466
914,300,5,2,1,1,0.9732243676991498,0.9838801039273037
915,500,5,4,1,1,0.9741457279782364,0.9842663850607417
916,500,5,5,1,1,0.9754496853360263,0.985237816062681
917,500,5,8,1,1,0.9761889227387258,0.9854690545441561
918,200,5,2,1,1,0.9771845522436196,0.9879474695066793
919,300,5,4,1,1,0.9792188069694925,0.9894865307773448
920,300,5,8,1,1,0.9810452198280704,0.9903639498515673
921,300,5,5,1,1,0.9806299153067898,0.9905529800180242
922,200,5,4,1,1,0.9812852654602353,0.991304762099453
923,200,5,5,1,1,0.9836707074218078,0.993473452816995
924,200,5,8,1,1,0.9849733458189436,0.9939695587235283
925,500,5,4,2,1,0.9976098955205361,1.005711047711743
926,500,5,2,2,1,0.9976098955205361,1.0057110477117432
927,500,5,8,2,1,0.9984305638633592,1.0062500609085625
928,500,5,5,2,1,0.9992009254212528,1.0071482656371944
929,300,5,8,2,1,1.0015847876904915,1.0096220600576593
930,300,5,4,2,1,1.0017218556792773,1.0101621915963923
930,300,5,2,2,1,1.0017218556792773,1.0101621915963923
932,300,5,5,2,1,1.0029621416161838,1.0112838773132016
933,500,5,4,3,1,1.0041718349645221,1.011295273220735
933,500,5,2,3,1,1.0041718349645221,1.011295273220735
933,500,5,5,3,1,1.0041718349645221,1.011295273220735
936,500,5,8,3,1,1.0054724283960845,1.0122978071503828
937,200,5,4,2,1,1.0048901997325528,1.0129099767965362
937,200,5,2,2,1,1.0048901997325528,1.0129099767965362
939,200,5,8,2,1,1.0056642726756797,1.0134898689757317
940,200,5,5,2,1,1.0061924668704176,1.0142021159105694
941,300,5,2,3,1,1.0075802150774213,1.0148171293508728
942,300,5,5,3,1,1.0075802150774213,1.014817129350873
942,300,5,4,3,1,1.0075802150774213,1.014817129350873
944,300,5,8,3,1,1.0087973954090983,1.015597040478824
945,500,5,2,4,1,1.0121464644804725,1.0182895552677906
945,500,5,5,4,1,1.0121464644804723,1.0182895552677906
945,500,5,4,4,1,1.0121464644804723,1.0182895552677906
948,500,5,8,4,1,1.0121464644804723,1.0182895552677909
949,200,5,5,3,1,1.0117205034183234,1.019144727672545
950,200,5,2,3,1,1.0117205034183234,1.019144727672545
951,200,5,4,3,1,1.0117205034183234,1.0191447276725452
952,200,5,8,3,1,1.0136097461693394,1.020427108385334
953,300,5,4,4,1,1.0159208751215179,1.0222100706891493
953,300,5,2,4,1,1.0159208751215179,1.0222100706891493
953,300,5,5,4,1,1.0159208751215179,1.0222100706891493
956,300,5,8,4,1,1.0159208751215179,1.0222100706891495
957,200,5,8,4,1,1.0194537432266806,1.0256063479290203
957,200,5,5,4,1,1.0194537432266806,1.0256063479290203
957,200,5,4,4,1,1.0194537432266806,1.0256063479290203
957,200,5,2,4,1,1.0194537432266806,1.0256063479290203
