composition,band_gap
Pr8Sb6,0.1809
O16Pr8Si4Te4,1.62115
Pr8S24Si6,2.0122
P24Pr8Si8,0.275
Pr8S20Zr4,1.0637
Pr8S20Th4,1.4712
Hf4Pr8S20,1.0316
Fe20O48Pr12,0.1121
O24Pr16,2.8757
O9Pm6,3.7054
Ce1O2,2.419607317073172
Ce1P12Ru4,0.3456
Ce1Os4P12,0.3336
As12Ce1Ru4,0.1539
Ce1Mo6Se8,0.2067
Bi1Ce1Pd1,0.0983
Ce1Fe4P12,0.5856
As12Ce1Fe4,0.1624
Ce1Cr1O3,1.7738
Al1Ce1H6,2.2217
Ce1O16Zr7,2.7211
Ce2O3,2.4196571428571425
Ce2O4,1.8155
Ce2Cl2O2,3.9624
Ce2Cl6,4.2518
Ce2I8O24,1.99985
Ce2O2S1,2.4679
Ce2F4Se1,3.3292
Ce2N2Se1,1.0594
Ce2H16O24S4,1.5913
Ce2O8P2,5.0176
C2Ce2H4O12P4,1.8676
Ce2O18P6,5.3486
Ce2H16O14P6,4.9404
Ce2O2Te1,1.8704
B2Ce2O6,4.3874
B4Ce2Cl2O8,5.0212
B6Ce2O12,5.1528
B8Ce2Cl2H4O16,5.5023
Bi2Ce2O2S4,0.5495
Ce2O8Si2,2.0285
Ce2Cu2O2S2,2.0047
Ce2Cu2O2Te2,1.5622
Ce2Fe2O3S2,1.1528
As2Cd2Ce2O2,1.1226
Ce2O2P2Zn2,1.3729
Ce2O2Sb2Zn2,0.2118
Ce2O8V2,2.400075
Ce2Se4Tl2,0.4605
Ce2Te4Tl2,0.1684
Al2Ce2O6,1.45753
Ce2Nb2O8,0.1045
Ce2Mn2O3Se2,1.7416
Ce2Ge8Mn4O24,1.0185
Ce2O18Ta6,2.8135
Ce2F14Zr2,4.2208
Ce2O8Zr2,2.4032
Ce2O16Zr6,2.4278
Ce2Er6S12,1.0079
Ce3O12P3,4.77275
B3Ce3O15Si3,5.23485
Ce3O16Zr5,2.3849
Ce4Cl6N2,3.3798
Br10Ce4,0.2949
Ce4O4Se3,1.2428
Ce4O24Se8,1.9938
Ce4O20Rh8,1.3949
Ce4H4O20S4,4.5986
Ce4O16P4,3.28772
Ce4O28P8,2.2432
Ce4P20,0.1207
As4Ce4O16,0.8216
As4Ce4F4O16,2.0198
As8Ce4,0.1045
Ce4Cl4Te4,0.8327
Ce4O22Te8,3.3086
B4Ce4O12,4.7236
B4Ce4S12,2.4446
B12Ce4O24,5.2165
Ce4Ge6O18,2.464
Ce4N20Si12,3.4366
Ce4Cu4S8,1.35525
Ce4Cu4Se8,0.9476
Ce4Cr4S12,0.4397
Ce4O16V4,0.9186
Ce4O18Si2Ti4,2.6055
Ce4O16Ta4,2.8577
Ce4S12Sc4,2.13355
Ce4O14Zr4,3.0009
Ce4Dy4S12,0.8031
Ce5O16Zr3,2.3895
Ce6F18,4.797166666666667
Ce6F24,2.7537
Ce6O9,2.669
C2Ce6I10,0.3035
C6Ce6F6O18,4.525075
Ce6Te8,0.1141
Ce6Pt6Sb8,0.4417
B4Ce6Cl6O12,4.3233
B6Ce6N12,2.0706
Bi8Ce6Pt6,0.332
Bi8Ce6Pd6,0.2811
Ag2Ce6Ge2S14,1.8303
Ag2Ce6S14Si2,1.7925
Ag2Ce6Se14Si2,1.4728
Ce6Cl2S16Si4,2.75535
Br2Ce6S16Si4,2.6884
Ce6I2S16Si4,2.5758
Ce6N6O12Si6,2.5115
Ce6Cu2Ge2S14,1.71365
Ce6Cu2Ge2Se14,1.22185
Ce6Cu2S14Sn2,1.6413
Ce6Cu2Se14Sn2,1.0954000000000002
Ce6Cu2S14Si2,1.6531333333333336
Ce6Cu2Se14Si2,1.40335
Ce6In6O18,1.0371
Al2Cd2Ce6S14,2.3848
Al2Ce6Cr2S14,0.0924
Al2Ce6S14Zn2,2.5588
Al2Ce6S14V2,1.222
Ce6Cl6O12Ta2,0.9166
Ce6O16Zr2,2.3018
Al2Ce6Mg2S14,2.3733
Ce7O12,2.1178
Ce7O16Zr1,2.3321
Ce8O8S6,1.3896000000000002
Ce8Cl6N2S6,3.0405
Ce8I8S8,0.9273
Ce8S12,0.7704
Ce8S16,0.3534666666666666
Ce8P8S8,0.2133
Ce8P16,0.3461
As8Ce8Se8,0.1744
Br4Ce8S20Sb4,1.4617
Ce8S20Si4,1.43115
Ce8O16Se4Si4,2.614
Ce8S24Si6,2.0886
Ce8O28Si8,4.65695
Ce8Cu2S14,0.9377
Ce8Cr2S14,0.377
Ce8S20Zr4,1.0547
Ce8S20Th4,1.4761
Ce8Hf4S20,1.0254
Ce12N4S12,1.0229
Ce12Mo4O28,0.8685
Ce12Nb4O16S12,2.5104
Ce16O24,2.9129
O1Yb1,1.0748
I2Yb1,3.2536
S1Yb1,1.1564833333333333
Se1Yb1,1.3638444444444449
C2Yb1,0.19546
Te1Yb1,1.2186285714285714
Bi2Cl1O4Yb1,0.1742
Ag1O2Yb1,0.5006
Cu2S2Yb1,1.1116
Cd2Sb2Yb1,0.1448
Yb1Zn1,0.8907
P2Yb1Zn2,0.62935
As2Yb1Zn2,0.54005
Mg2Sb2Yb1,0.6498
Cl2F2Yb2,3.1592
Cl2O2Yb2,0.1122
Br4Yb2,3.0544
S4Yb2,0.8495
Se2Yb2,1.5685
H2O4Yb2,0.29
H8I6O22Yb2,0.1855
C2H10O14P2Yb2,0.1516
H12O12P6Yb2,0.5914
O7Si2Yb2,0.2274499999999999
Ga4Se8Yb2,1.5337
In4Se8Yb2,1.3256
Cr2O8Yb2,0.5095
Cr2O12Te2Yb2,0.5362
O8Ta2Yb2,0.2068
Ce2S6Yb2,0.1819
Ce2Se6Yb2,0.092
F12Yb4,0.8058
F4O4Yb4,0.2794
F4O12Se4Yb4,0.0839
Pt4Yb4,0.1043999999999999
Pd4Yb4,0.1326
H8Yb4,1.8131
P20Yb4,0.4312
As2O1Yb4,0.6482
S16Sb8Yb4,0.9382
Sb8Se16Yb4,0.7176
Bi8S16Yb4,1.1332
Ge2S8Yb4,1.7508
Ge2Se8Yb4,0.9819
Ge4O14Yb4,0.3341
Be4F16Yb4,1.9831
Er8S16Yb4,1.1804
Er8Se16Yb4,1.1078
Ho8Se16Yb4,1.1012
Se16Y8Yb4,1.0816
Mn6O18Yb6,0.0998
Cl12O2Yb8,2.8121
Cl16Yb8,3.3991
O24W4Yb8,0.2634
Ga20O48Yb12,0.521
Al20O48Yb12,0.618475
O24Yb16,0.40084
S24Yb16,0.0921
Al2Sb18Yb22,0.6085
Pt1Sb1Tb1,0.2756
Bi2Cl1O4Tb1,1.3678
Bi2Br1O4Tb1,1.3596
Bi2I1O4Tb1,1.339
Ni1Sb1Tb1,0.1537
B4Fe3O12Tb1,2.13695
S2Tb1Tl1,1.5904
Se2Tb1Tl1,1.25225
Tb1Te2Tl1,0.6178
F2O2Tb2,4.939066666666666
O3Tb2,4.1375
Cl4F2Tb2,4.8604
Cl6Tb2,3.8548333333333336
O2S1Tb2,2.9767
F2S2Tb2,1.2564
H2O4Tb2,3.5396
Cl2H4O4Tb2,3.9558
H6O6Tb2,3.5909
O8P2Tb2,5.8277
As2O8Tb2,3.653625
Cl2Mo2O8Tb2,2.657
O2Tb2Te1,1.1749
Ag2Se4Tb2,1.022
Ag2C4H4O18S2Tb2,3.493
Ag2Tb2Te4,0.8815
Ag6C12H12N12O6Tb2,3.3685
Cu1Ge4O12Tb2,2.0469
Cu2O16Tb2W4,1.7389
B10Cu2O20Tb2,2.0794
Cr2O8Tb2,0.3998666666666667
Cr2O12Tb2Te2,2.5813
O8Tb2V2,2.96356
O8Ta2Tb2,4.1858
Al9Cl36Tb3,4.2186
Cl12Tb4,4.5118
N2Se3Tb4,1.3376
Cl4O12Se4Tb4,4.3829
O12Rh4Tb4,1.7439
O14Ru4Tb4,0.5522
O16P4Tb4,3.41305
As4Pd4Tb4,0.1138
F4Mo4O16Tb4,3.6654
Br4Mo4O16Tb4,1.8115
Mo8O30Tb4,3.2243
O22Tb4Te8,3.2423
B4S12Tb4,2.3148
B12O24Tb4,5.2178
B16Tb4W4,0.2635
B16Mo4Tb4,0.2988
O14Sn4Tb4,2.2261857142857147
Cu4S8Tb4,1.43575
Cu4Se8Tb4,1.0266
Cu4Pb4Se12Tb4,1.4152
Fe4Ge8O28Tb4,2.3488
Mn8O20Tb4,1.0742
O14Tb4Ti4,3.29705
Cl3O10Se2Tb5,3.7344
O9Tb6,3.9374
N2O2Se4Tb6,2.0748
O14Os2Tb6,1.067
Br10Ir1Tb6,0.09
I10Ir1Tb6,0.115
H18Tb6,0.1723
Au6Sb8Tb6,0.4553
B2O18Tb6W2,3.4306
Br10Ni1Tb6,0.3551
Cl10O12Si4Tb6,4.6835
I2S16Si4Tb6,2.4485
O14Re2Tb6,0.3836
Cu2Ge2S14Tb6,1.86985
Cu2Ge2Se14Tb6,1.1685
Cu2S14Sn2Tb6,1.4014
Cu2Se14Sn2Tb6,0.9258
Cu2S14Si2Tb6,1.8091
Cu2Se14Si2Tb6,1.5325
Cu6Sb8Tb6,0.2379
Cl10Co1Tb6,0.1097
Ga2O12Tb6,3.6365
Al2Fe2S14Tb6,1.6575
Co1I12Tb7,0.2546
O4S8Tb8,2.523
S12Tb8,0.5842
O28Se8Tb8,3.2247
Se12Tb8,0.34215
P8S8Tb8,0.3651
P8S32Tb8,2.1709750000000003
Mo4O24Tb8,2.0752
Mo12O48Tb8,3.4818
Ge8O28Tb8,3.6736
O16Se4Si4Tb8,2.6461
S20Tb8Zr4,1.1919
Hf4S20Tb8,1.1752
N4S12Tb12,1.3771
Fe20O48Tb12,1.6824
Ga20O48Tb12,3.3861666666666665
Al20O48Tb12,4.4742
O24Tb16,3.902385714285714
Al8O36Tb16,4.2293
F3La1,5.500114285714287
La1N3O6,2.2466
H6La1O12P3,5.2511
La1Mo6Se8,0.9931
Bi2I1La1O4,1.2073
Cu1La1O2,2.8106
Fe1La1O3,0.5431
B4Fe3La1O12,2.0714
Cr1La1O3,1.7888666666666666
Al1La1O3,3.126983333333333
Al1H6La1,2.1806
Cl1Cu1La1Nb2O7,0.2237
Cl1Cu1La1O7Ta2,0.2466
B4La1O12Sc3,4.44525
F2La2O2,4.53325
La2O3,3.595023076923077
Cl2La2O2,4.47105
Cl6La2,4.47735
La2N2,1.448
Br2La2O2,4.173
Br4La2,0.3184
Br6La2,2.8296666666666668
I2La2O2,3.746
La2O2S1,2.96146
F2La2S2,1.4157666666666666
La2O2Se1,2.3366
F2La2Se2,1.7548
C2La2O2,2.9885
C2Cl2La2N4,3.3873
C12La2N18,3.6888
Au6F24La2,2.57
Cl2La2O14Pb12,2.1279
Br2La2O14Pb12,1.9246
H2La2O4,4.5063
H6La2O6,3.6173
H6La2O24Se6,0.6238
H8La2N2O16S4,5.4841
Cl6H12La2O18,2.5826
Au6C12H12La2N12O6,2.7155
La2O8P2,5.3868
La2O18P6,5.4716
H12La2O12P6,1.2569
H16La2O14P6,5.1992
As2La2O6,2.7532
La2Mo1O6,3.5175
La2O2Te1,1.90545
Cl2La2Te2,0.5398
La2O18Sb6,1.4127
B2La2O6,4.3992
B4Cl2La2O8,5.1788
B6La2O12,5.0691
Ge1I2La2,0.2048
Ag2La2O2S2,1.6687166666666666
Ag6C12H12La2N12O6,3.4969
La2Ni1O4,0.1834083333333333
Cu2La2O2S2,2.0299500000000004
Cu2La2O2Se2,1.7275
Cu2La2O16W4,1.7559
Cu2La2O2Te2,1.667
Co2La2O3Se2,0.97425
C4Co2La2,0.095
Fe2La2O6,1.0848727272727272
Ga2La2O6,3.39545
Cr2La2O6,2.07165
Cr2La2O12Te2,2.5784
La2O2P2Zn2,0.8652
As2La2O2Zn2,0.7998666666666666
La2O8V2,3.0583
La2O18V6,2.5903
La2O6Tl2,0.3224
Al2La2O6,3.50373275862069
La2Nb2O8,4.2438
La2Mn2O3Se2,1.7956875
La2O8Ta2,3.5194
La2N4O2Ta2,0.9477
B8La2O24Sc6,4.714775
F22La2Zr4,5.7763333333333335
Ge1La2Mg1O6,4.2908
Er6La2S12,1.0236
C3F3La3O9,4.6833
La3O12P3,5.2512
B3Ge3La3O15,3.9163
B3La3O15Si3,5.1489
La3O10Re2,0.3136
Ga5La3O14Sn1,3.21525
Al9Br36La3,3.4643
La3O7Ta1,3.6497
F12La4,5.8075
Cl6La4N2,3.2448
Br10La4,0.2301
La4O12S2,5.2167
La4O4S4,1.5863
Cl4La4O16S4,1.5566
La4O4Se3,1.4444
Cl4La4Se4,1.29045
C2Cl2La4N6,1.6678
Au4La4O12,1.9733
La4O18W4,3.0031
La4O24W6,3.7917
La4O12Ru4,0.701
La4O7Pd1,1.0981
La4O10Pd4,1.8389
H8La4N4O28S4,1.4994
La4O16P4,3.2543666666666664
H14La4O22P6,5.4983
La4P20,0.1396
La4P28,0.4105
As4La4O16,3.07025
As4La4S4,0.1821
As8La4,0.1228
Cl4La4Te4,0.8889
As4La4Te4,0.1361
La4O22Te8,3.3415
Ge4La4O14,3.569
Ge6La4O18,2.652
F28La4Sn4,0.1418
La4O14Sn4,2.09025
La4O10Re2,1.212
Cu4La4S8,0.8082
Cu4La4Se8,0.9818
Cu4La4S4Te4,0.4969
Fe4La4S10,0.1964
Ga4La4O12,3.3659
Ga4Ge2La4S16,1.722
In4La4O12,2.8177
Cr4La4O12,2.0674166666666665
Cr4La4S12,0.2562
Cr4La4Se12,0.1501
Cr4H4La4O20,2.9075
Ga4La4O2S12Zn2,2.5814
As12La4Zn12,0.1036
La4O12V4,0.8805
La4O16V4,2.1336
La4Nb4O24Te4,3.4455
Cl4La4Nb8O24,2.9569
Be4La4O10,4.0372
Be4Ge2La4O14,4.0034
Cu6La4Mn1S10,1.6573
La4Mn4O12,1.1347
La4Mn8O20,1.1144
La4O12Ti3,3.1985999999999994
La4O14Ti4,3.2645
La4O18Si2Ti4,3.0479
La4O22Si4Ti5,1.3117
La4O16Ta4,3.699
La4O14Zr4,3.8110857142857135
Hf4La4O14,4.465350000000001
La4Lu4O12,4.8726
La4O12Tm4,1.538
Ho4La4O12,4.7459
La4O12Y4,4.5627
La4O12Yb4,0.6135
Fe1La5O16Re3,0.3026
La6O9,3.4389
C2I10La6,0.4031
Cl6La6O12W2,3.172
La6O14Ru2,1.16375
I10La6Os1,0.2005
La6O14Os2,1.1059
Ir2La6O14,0.3313
La6O6Sb2,0.6886
La6O14Sb2,2.67425
Au6La6Sb8,0.3921
B2La6O18W2,3.4312
B6La6N12,2.1204
Ge3I6La6,0.2433
Ag2Ge2La6S14,1.95785
Ag2La6S14Sn2,1.8836
Ag2La6Se14Sn2,1.1544
Ag2La6S14Si2,1.9289
Ag2La6Se14Si2,1.5820666666666667
Cl2La6O16Si4,5.1446
Cl6La6O14Si4,4.8772
Cl2La6S16Si4,2.8378
Br2La6S16Si4,2.7735
I2La6S16Si4,2.67245
F6La6O18Si6,5.3329
La6N6O12Si6,0.8281
La6O16Re2,1.9592
La6O18Re4,0.4972
Cu2Ge2La6S14,1.82285
Cu2Ge2La6Se14,1.28695
Cu2La6S14Sn2,1.7022499999999998
Cu2La6Se14Sn2,1.163
Cu2La6S14Si2,1.7809
Cu2La6Se14Si2,1.4997
Bi8Cu6La6,0.1759
Co2La6O12S6W2,1.1735
Co4La6S14,0.0873
Fe2La6O12,2.8136
Fe2La6O12S6W2,0.129
Fe2La6Ni2S14,0.9887
Co2Fe2La6S14,0.9137
Fe4La6S14,0.7964
Cr2La6O12S6W2,1.3793
H6La6O16V2,1.9699
Al2La6Ni2S14,0.0938
Al2Co2La6S14,1.5539
Al2Fe2La6S14,1.9934
Al2Cd2La6S14,2.3163
Al2Cr2La6S14,0.0912
Al2La6S14Zn2,2.6336
Al2La6S14V2,1.1634
La6Nb2O14,3.0715
Be2La6S14Sb2,1.4992
Be2Bi2La6S14,1.7306
Be2Ga2La6S14,1.129
Be2In2La6S14,1.6575
Be2Cr2La6S14,0.972
Be2La6S14V2,0.4457
Al2Be2La6S14,2.0396
Fe2La6Mn2S14,0.7524
Ga2La6Mn2S14,2.0223
Al2La6Mn2S14,1.8654
Al2La6S14Ti2,1.2271
Be2La6S14Ti2,1.2547
La6O14Ta2,3.6413
Cl6H2La6O12Ta2,1.0173
La6O12U1,2.6746
Cl6La6O12U2,1.9534
Be2La6S14Sc2,1.3184
Al2La6Mg2S14,2.3116
La7Mo7O30,0.3636
Cl6La8N2S6,2.998
La8N4S6,1.0816
La8O8S8,1.1044
La8S12,0.9296
La8S16,0.4711
La8O20Ru4,0.7970499999999999
H8La8O8,2.1916
La8P8S8,0.2343
La8P8S32,2.3903
La8P16,0.3381
As16La8,0.5008
La8O24Te4,2.9344
La8Mo4O48Te12,3.5531
Br16La8S16Sb8,2.1622
Ge4La8O20,3.8381
Ge4La8S20,1.21685
Ge6La8S24,2.04095
Ge8La8O28,3.4031
La8Ni2S14,1.4929
La8Ni4O16,1.1187
La8O20Si4,4.63805
I8La8O16Si4,3.5071
La8S20Si4,2.4669
La8O16Se4Si4,2.7307
C4La8N8O16Si4,4.1984
La8O28Si8,5.1438500000000005
Cu4La8S16,1.6956
Co2La8S14,1.7787
Co8La8O20,0.9948
Fe2La8S14,1.6826
Fe2La8O2Se12,1.5248
Ga4La8N12,1.4699
Cr2La8S14,0.2335
Cr4La8O24,2.0338
La8Mn2O2S12,1.1724
La8Mn2S14,2.2913
La8Mn2O2Se12,1.1205
La8Se20U4,0.8707
La8S20Zr4,1.0977
La8S20Th4,1.5035
La8Se20Th4,1.1608
Hf4La8S20,1.0715
La9Rh6,0.0963
La10N2O4S8,1.3278
C4I18La10,1.3027
I15La10Os2,0.2063
La12N4S12,1.2125
Br20C4La12,2.093
C6La12O30,3.9521
La12O28Ru4,1.4107
As8Br4La12O28,3.1326
La12Mo4O28,0.6368666666666667
Cu4La12O8S12,1.0452
Ga4La12O4S20,1.1483
La12Nb4O28,3.1713
La16O24,3.52705
Au8La16O36,2.1242
La16N8Te12,0.8373
Al4La17N33Si9,1.4084
La20Se38,0.4602
Ac2O3,3.5216
Ac2Cl6,5.0778
Ac2Br6,4.1084
Ca1O1,3.635650000000001
Ca1O2,2.7412
Ca1I2,3.7959
Ca1S1,2.382941176470589
Ca1Se1,2.1822
C1Ca1N2,3.58568
C2Ca1,1.3127
Au2Ca1F12,1.705
Ca1F6Pb1,3.4395
Ca1F6Rh1,1.2968
Ca1F6Pt1,3.1635
Ca1F6Pd1,2.6127
Ca1H2O2,4.085252380952383
Ca1Cl2H12O6,4.99455
Br2Ca1H12O6,4.135
Br2C6Ca1H24O6,4.8972
As2Ca1O6,3.302233333333333
Ca1Te1,1.545866666666667
Ca1O6Sb2,2.7677
B2Ca1H10N2,3.8268
Bi2C2Ca1O8,1.0568
Ca1Hg1O2,2.1118
Ca1F6Sn1,4.845733333333333
Ca1O3Sn1,0.689475
Ca1H12O12P6Sn1,3.6064
B2Ca1O6Sn1,3.1763
Ca1O24P6Sn4,2.984
Ca1Ni4O8,0.3798
Ca1O3Si1,3.462733333333334
Ca1Cu3O12Pt4,0.6152
Ca1Cu3Ge4O12,1.71965
Ca1Cu3O12Sn4,0.71275
Ca1Ga1Ge1H1,0.4665
Ca1Ga1H1Sn1,0.2725
Ca1Ga1H1Si1,0.2512
Ca1Cd2P2,0.9248
As2Ca1Cd2,0.31325
Ca1Cd2Sb2,0.1922
Ca1Cr1F6,1.5934
Ca1P2Zn2,0.9104
As2Ca1Zn2,0.723
Ca1O6V2,2.84455
Ca1H8O14P2V2,1.9786
Al1Ca1H1Si1,0.3677
Al12Ca1O27Si4,5.2441
Be2Ca1P2,0.7307
As2Be2Ca1,0.6583
Ca1O3Ti1,2.36507
Ca1Cu3O12Ti4,1.223575
Ca1Fe3O12Ti4,2.0071
Ca1O4U1,2.7928
Ca1O3Zr1,3.21415
Ca1O7Si2Zr1,4.5841
Ca1O24P6Zr4,4.1705
C2Ca1Mg1O6,5.006648275862069
Ca1Mg2N2,1.9891
Ca1Cl6H24Mg2O12,5.1117
As2Ca1Mg2,1.2626
Ca1Mg2Sb2,0.8074
Bi2Ca1Mg2,0.4588
C4Ca1Mg3O12,4.814299999999999
B10Ca1La2O19,5.8143
Ca2O2,3.1113
Ca2Cl2F2,5.6615
Ca2Cl4,5.382057142857143
Ca2Cl4O8,2.5965
Ca2Cl1N1,2.3764000000000003
Ca2N12,3.5051
Br1Ca2N1,2.42615
Br4Ca2,4.519080000000001
C2Ca2O6,5.006677777777778
C4Ca2,2.1385166666666664
C4Ca2N4S4,3.441
C8Ca2N12,4.5499
Au4Ca2O8,1.8395
Ca2O8W2,4.091618181818182
Ca2O6Pt2,1.6217
Ca2O8Pt3,1.612
Ca2O6Pd1W1,1.3093
Ca2F8Pd2,2.2216
Ca2Cl2H2,3.8838
Ca2Cl2H2O2,5.0124
Br2Ca2H2,4.1395
Ca2H2I2,3.4483
Br1Ca2H3,1.5697
Ca2H4,0.6341
C2Ca2Cl2H4O6,3.5186
Ca2H6Ru1,3.054
Ca2H8O12S2,5.3510583333333335
Ca2H8O14Se4,4.2281
C4Ca2H12O14,3.68185
Ca2Cl4H16O8,5.20735
Ca2H24N4O20S4,4.7599
C2Ca2H24O18,4.9158
Ca2I1P1,1.6960666666666668
Ca2F2H8O10P2,5.083
Ca2H10O12P2,4.94945
Ca2H4O14P4,5.712
Ca2H8O8P4,5.5958
Ca2H8O16P4,5.6335
Ca2H12O18P4,5.4596
C4Ca2H16O12P4,5.4253
Ca2H4O24P8,5.6844
As1Ca2I1,1.56015
As2Ca2O7,3.3025
As4Ca2F40Xe8,2.5677
As4Ca2H8O16,3.7681
Ca2Mo2O8,3.3481071428571427
Ca2O16Te6,2.0016
B4C4Ca2,0.4817
B4Ca2H4,0.1348
B4Ca2H16,5.066744444444444
B4Ca2H24O20,5.4308
B5Ca2Cl1H2O10,5.013
B6Ca2H14O18,5.4091
B16Ca2H8O30,5.5115
Bi2Ca2Cl2O4,3.632
Bi2C2Ca2F2O8,1.0677
Ca2Ge1O4,2.8477
Ca2Ge2N4,2.6159
Ca2Ge2O16P4,3.8396
Ca2Ge4O10,2.41894
Ca2O6Sn2,2.9496
Ca2F12Sn4,3.5593
Ag4C8Ca2H8N8O4S8,3.3878
B2Ca2H6Ni2O20P4,3.8415
Ca2Ni6O28P8,3.5652
Ca2Si1,0.5517
Ca2O4Si1,4.3227
Ca2O6Si2,3.640485185185185
Ca2O10Si2Sn2,2.2076
Ca2Ni2O12Si4,3.4304
C2Ca2H12N4O20Re4,3.4736
Ca2H18O12Re6S8,2.5428
Ca2Cl2Cu1O10Te4,1.7745
B2Ca2Cu1H12O12,2.945
Ca2Cu2F8,2.6729
C8Ca2Cu2H8O16,1.9516
Ca2Cu2P2,0.1355
As2Ca2Cu2,0.1511
Ca2Cu2Ge4O12,1.205425
Ca2Co1O3,1.6243
Ca2Co2O14P4,3.8951
Ca2Co2O12Si4,4.03566
Ca2Co6O28P8,3.8608
Ca2Fe1O6W1,2.0133
Ca2Fe1H8O12P2,3.9734
Ca2Fe2O4,1.2709
Ca2Cl2Fe2O4,1.10745
Ca2Fe2Ge4O12,1.2116
Ca2Fe2O12Si4,2.822173913043479
Ca2Fe6O10,0.7217
Ca2Fe7O11,0.3891
Ca2Fe8O12,0.4599
Ca2Fe9O13,0.574
Ca2Fe10O14,0.4078
Ca2Ga4S8,2.6423
Ca2Ga4P4,0.2093
Ca2Ga8O14,2.6659
Br6Ca2In2,3.1194
Ca2In4O8,2.1275
Ca2In4P4,0.4839
Ca2Cr2F10,2.74215
Ca2Cr2O8,2.3488
Ca2Cr2O14P4,2.7689
Ca2N2Zn1,0.6862
Ca2F8Zn2,5.9242
Ca2O2S2Zn2,3.1552
Ca2Ge4O12Zn2,2.7041
Ca2H4O10Si2Zn2,4.097899999999999
Ca2O12Si4Zn2,4.488828571428571
Ca2H20O16Zn4,3.90655
Ca2O16P4Zn4,4.3175
Ca2H4O16Si4Zn4,3.9617
Ca2O10V4,1.5817
Ca2O20P4V4,1.6299
Ca2O18V8,2.1745
Ag4Ca2O24V8,2.6212
Al1Ca2Cl1F2H8O12S2,5.516
Al2B6Ca2O14,5.3863
Al4Ca2O8,4.9826
Al4B4Ca2O14,4.8274
Al4Ca2H8O20Si4,5.122333333333333
Al4Ca2H12O26Si6,5.0345
Al8Ca2O14,4.00525
Al8Ca2H4O24Si4,4.5316
Al24Ca2O38,4.3335
Ca2Nb4O22P4,2.7605
Be4Ca2N4,2.3973
Ca2H4Mn1O10P2,4.1658
Ca2F10Mn2,1.335
Ca2Mn2O14P4,4.0853
As4Ca2H12Mn2O20,2.5515
Ca2Mn2O12Si4,3.307255555555555
Ca2Mn3O8,1.3499
Ca2O6Si1Ti1,2.764
Ca2F10Ti2,3.2643
Ca2O6Ti2,2.78815
Ca2O10Si2Ti2,3.3800222222222223
Ca2Cu6O24Ti8,1.2226
Al2Ca2O10Ta2,4.0738
Ca2O22Ta8,3.7953666666666654
Ca2Mo8O32U2,2.6264
Ca2Ge2O10Zr2,1.6418
Ca2H4Mg1O10P2,5.3933
As2Ca2F2Mg2O8,3.91975
Ca2Mg2O12Si4,4.908388095238097
Ca2Mg4O24S6,5.6257
Ca2F2Mg5O22Si8,5.0062
Ca2H2Mg5O24Si8,4.8623
Ca2O20Si8Th1,4.9168
Br12Ca2Th2,1.8482
Ca2Hf7O16,4.3155
Ca3N2,1.4791
Ca3O12S3,5.6797
C3Ca3O9,4.958
Ca3Cl3P1,1.8418
Ca3N1P1,0.8052
Ca3O8P2,5.4707
Ca3Ir6P6,0.4808
As1Ca3Cl3,1.838
As1Ca3N1,0.716
As1Br3Ca3,1.665
B1Ca3N3,0.5858
B3Ca3O15P3,5.31315
Bi1Ca3N1,0.3835
Br2Ca3Si1,0.319
Ca3Cu2P4Zn2,0.1946
Ca3O8V2,3.4342
Be2Ca3H10O20P4,5.3263
Ca3Ga3O14Si2Ta1,4.0277
Ca4Cl8,3.86545
Ca4N8O24,3.65705
Ca4I2N2,2.3546
Ca4I8O24,1.2769
Ca4O16S4,3.1291
Ca4O16Se6,3.4324
C4Ca4O12,4.4677
C8Ca4,1.7759333333333334
C8Ca4O16,3.1279
Ca4O8Pb2,1.4857
Ca4O12Rh4,0.2367
Ca4O16Rh8,1.7573
Ca4O12Pd2W2,1.2522
Ca4H8,3.0202375000000004
Ca4H8I8O28,3.5888
C8Ca4H8O16,4.656466666666667
Ca4Cl8H16O8,5.3547
C8Ca4H16N8O8S8,4.0581
C8Ca4H24N16O16,4.6835
Ca4O1P2,1.27265
Ca4P4S12,3.0753
Ca4P4Pt4,0.1034
Ca4H4O16P4,5.4295
Ca4H8O18P4,5.1525
Ca4O44P16,5.2999
As2Ca4,0.20865
As2Ca4O1,1.2039
As6Ca4Cl2O24Pb6,3.4436
Ca4O16Te4,2.2626
Ca4O20Te8,3.3511
Ca4Sb2,0.1216
Ca4O1Sb2,0.9137
Ca4O14Sb4,1.736666666666667
B4Ca4H4O12,4.9367
B10Ca4Cl2H4O20,3.5381
Bi2Ca4,0.099
Bi2Ca4O1,0.8198
As2Bi2Ca4O12,3.235
B8Bi8Ca4O28,3.2345
Ca4Ge2O8,3.5254
Ca4Ge8O20,2.6559
Ca4Ge14O32,2.80055
Ca4O8Sn2,2.4515
Ag4Ca4Sb4,0.1372
As4Ca4H4Ni4O20,2.3281
Ca4O12Tc4,0.7834000000000001
Ca4O8Si2,3.5883
Ca4O12Si4,3.5946181818181824
B4Ca4H4O20Si4,5.410507142857143
Ca4O18Pb2Si6,4.3572
Ca4O20Si8,4.7796
B8Ca4O32Si8,5.6591
Ca4N16Si10,3.349
Ca4Cu4O8,0.2917
As4Ca4Cu4H4O20,1.3823
As8Ca4Cu4O28,1.60945
Ca4Cu4Ge8O24,1.7150374999999998
